fecha,equipo,rendimiento,rendimiento_predicho,probabilidad,velocidad_puntos_historia,kpi
2024-07-14,Equipo Seguridad,Bajo,Bajo,0.6669091567168253,33,Rendimiento Equipo
2024-07-14,Equipo Datos,Bajo,Alto,0.6010336094148517,33,Rendimiento Equipo
2024-07-14,Equipo Integración,Alto,Alto,0.7298467075449728,53,Rendimiento Equipo
2024-07-21,Equipo Desarrollo,Alto,Normal,0.6774026591416223,60,Rendimiento Equipo
2024-07-21,Equipo Infraestructura,Alto,Normal,0.4394318371661374,63,Rendimiento Equipo
2024-07-21,Equipo Seguridad,Alto,Alto,0.4627917794846435,53,Rendimiento Equipo
2024-07-21,Equipo Datos,Bajo,Bajo,0.4934829085877272,26,Rendimiento Equipo
2024-07-21,Equipo Integración,Alto,Alto,0.7442487638220292,57,Rendimiento Equipo
2024-07-28,Equipo Desarrollo,Alto,Normal,0.68042576838532,56,Rendimiento Equipo
2024-07-28,Equipo Infraestructura,Normal,Alto,0.40811201136040415,46,Rendimiento Equipo
2024-07-28,Equipo Seguridad,Bajo,Bajo,0.6512028075104762,27,Rendimiento Equipo
2024-07-28,Equipo Datos,Normal,Normal,0.4999904081122421,39,Rendimiento Equipo
2024-07-28,Equipo Integración,Alto,Alto,0.7481376527109181,68,Rendimiento Equipo
2024-08-04,Equipo Desarrollo,Normal,Normal,0.6316719805065322,47,Rendimiento Equipo
2024-08-04,Equipo Infraestructura,Bajo,Bajo,0.5195712691325997,30,Rendimiento Equipo
2024-08-04,Equipo Seguridad,Bajo,Bajo,0.6635967469044156,29,Rendimiento Equipo
2024-08-04,Equipo Datos,Alto,Alto,0.5226952194422512,69,Rendimiento Equipo
2024-08-04,Equipo Integración,Bajo,Bajo,0.5035385597417719,29,Rendimiento Equipo
2024-08-11,Equipo Desarrollo,Normal,Normal,0.5672275360620875,52,Rendimiento Equipo
2024-08-11,Equipo Infraestructura,Bajo,Bajo,0.540404602465933,27,Rendimiento Equipo
2024-08-11,Equipo Seguridad,Alto,Alto,0.5801320049231815,66,Rendimiento Equipo
2024-08-11,Equipo Datos,Normal,Normal,0.6365380271598612,52,Rendimiento Equipo
2024-08-11,Equipo Integración,Normal,Alto,0.48475195890281036,43,Rendimiento Equipo
2024-08-18,Equipo Desarrollo,Alto,Alto,0.5791397265737758,62,Rendimiento Equipo
2024-08-18,Equipo Infraestructura,Normal,Normal,0.47031359259476135,52,Rendimiento Equipo
2024-08-18,Equipo Seguridad,Normal,Normal,0.5252333187022815,48,Rendimiento Equipo
2024-08-18,Equipo Datos,Normal,Normal,0.6892053014060826,39,Rendimiento Equipo
2024-08-18,Equipo Integración,Alto,Alto,0.6400606169114682,66,Rendimiento Equipo
2024-08-25,Equipo Desarrollo,Normal,Normal,0.5508365889403053,35,Rendimiento Equipo
2024-08-25,Equipo Infraestructura,Alto,Alto,0.4249719654732162,54,Rendimiento Equipo
2024-08-25,Equipo Seguridad,Alto,Alto,0.4655540714531427,53,Rendimiento Equipo
2024-08-25,Equipo Datos,Alto,Alto,0.5305460301812199,64,Rendimiento Equipo
2024-08-25,Equipo Integración,Normal,Alto,0.6442913861422375,41,Rendimiento Equipo
2024-09-01,Equipo Desarrollo,Alto,Normal,0.4901847540858802,70,Rendimiento Equipo
2024-09-01,Equipo Infraestructura,Normal,Normal,0.44335972471290425,46,Rendimiento Equipo
2024-09-01,Equipo Seguridad,Normal,Normal,0.7077759721272879,40,Rendimiento Equipo
2024-09-01,Equipo Datos,Normal,Normal,0.7578466746746547,39,Rendimiento Equipo
2024-09-01,Equipo Integración,Bajo,Alto,0.48059849569934704,32,Rendimiento Equipo
2024-09-08,Equipo Desarrollo,Normal,Normal,0.6444149128160389,51,Rendimiento Equipo
2024-09-08,Equipo Infraestructura,Alto,Alto,0.4183733148745655,61,Rendimiento Equipo
2024-09-08,Equipo Seguridad,Normal,Normal,0.8130015360370624,41,Rendimiento Equipo
2024-09-08,Equipo Datos,Alto,Normal,0.7840133413413213,54,Rendimiento Equipo
2024-09-08,Equipo Integración,Alto,Alto,0.5072651623660137,55,Rendimiento Equipo
2024-09-15,Equipo Desarrollo,Normal,Normal,0.6563007492018754,39,Rendimiento Equipo
2024-09-15,Equipo Infraestructura,Bajo,Normal,0.3667050158951519,33,Rendimiento Equipo
2024-09-15,Equipo Seguridad,Normal,Normal,0.7812515360370622,38,Rendimiento Equipo
2024-09-15,Equipo Datos,Normal,Normal,0.8123991777271578,48,Rendimiento Equipo
2024-09-15,Equipo Integración,Alto,Alto,0.6759784490793005,58,Rendimiento Equipo
2024-09-22,Equipo Desarrollo,Alto,Alto,0.5904525055886245,60,Rendimiento Equipo
2024-09-22,Equipo Infraestructura,Normal,Normal,0.5437874636761291,41,Rendimiento Equipo
2024-09-22,Equipo Seguridad,Normal,Normal,0.7772932027037293,52,Rendimiento Equipo
2024-09-22,Equipo Datos,Normal,Normal,0.7753916019695819,49,Rendimiento Equipo
2024-09-22,Equipo Integración,Alto,Alto,0.7281128646637163,66,Rendimiento Equipo
2024-09-29,Equipo Desarrollo,Alto,Alto,0.6818849016239618,55,Rendimiento Equipo
2024-09-29,Equipo Infraestructura,Bajo,Normal,0.5760993184879838,26,Rendimiento Equipo
2024-09-29,Equipo Seguridad,Normal,Normal,0.5711741550846813,49,Rendimiento Equipo
2024-09-29,Equipo Datos,Alto,Normal,0.5048565879639795,61,Rendimiento Equipo
2024-09-29,Equipo Integración,Alto,Alto,0.8051103394111909,69,Rendimiento Equipo
2024-10-06,Equipo Desarrollo,Normal,Alto,0.5189491984886216,52,Rendimiento Equipo
2024-10-06,Equipo Infraestructura,Normal,Normal,0.6172727137202025,52,Rendimiento Equipo
2024-10-06,Equipo Seguridad,Alto,Alto,0.8024459747854483,69,Rendimiento Equipo
2024-10-06,Equipo Datos,Normal,Normal,0.7681979324432553,47,Rendimiento Equipo
2024-10-06,Equipo Integración,Alto,Alto,0.7899291872300388,59,Rendimiento Equipo
2024-10-13,Equipo Desarrollo,Alto,Alto,0.717290155972872,58,Rendimiento Equipo
2024-10-13,Equipo Infraestructura,Alto,Normal,0.5127705835715719,69,Rendimiento Equipo
2024-10-13,Equipo Seguridad,Alto,Alto,0.8375336940836939,63,Rendimiento Equipo
2024-10-13,Equipo Datos,Alto,Normal,0.7732585385038613,67,Rendimiento Equipo
2024-10-13,Equipo Integración,Bajo,Bajo,0.5343107916765036,30,Rendimiento Equipo
2024-10-20,Equipo Desarrollo,Alto,Alto,0.7455469518086153,54,Rendimiento Equipo
2024-10-20,Equipo Infraestructura,Normal,Normal,0.6570007423017306,38,Rendimiento Equipo
2024-10-20,Equipo Seguridad,Alto,Alto,0.8624003607503606,57,Rendimiento Equipo
2024-10-20,Equipo Datos,Normal,Normal,0.7821839771003525,50,Rendimiento Equipo
2024-10-20,Equipo Integración,Bajo,Bajo,0.6391978934636056,32,Rendimiento Equipo
2024-10-27,Equipo Desarrollo,Normal,Alto,0.7263849536760288,47,Rendimiento Equipo
2024-10-27,Equipo Infraestructura,Normal,Normal,0.7181730112092936,38,Rendimiento Equipo
2024-10-27,Equipo Seguridad,Alto,Alto,0.8467420974450384,53,Rendimiento Equipo
2024-10-27,Equipo Datos,Bajo,Bajo,0.46483415622519664,34,Rendimiento Equipo
2024-10-27,Equipo Integración,Alto,Alto,0.651319131272924,57,Rendimiento Equipo
2024-11-03,Equipo Desarrollo,Alto,Alto,0.7153130582511923,54,Rendimiento Equipo
2024-11-03,Equipo Infraestructura,Bajo,Normal,0.537276546562829,27,Rendimiento Equipo
2024-11-03,Equipo Seguridad,Alto,Alto,0.7315148247177659,59,Rendimiento Equipo
2024-11-03,Equipo Datos,Normal,Normal,0.5534005043811211,42,Rendimiento Equipo
2024-11-03,Equipo Integración,Bajo,Alto,0.7333588138126065,32,Rendimiento Equipo
2024-11-10,Equipo Desarrollo,Alto,Alto,0.7923844868226207,66,Rendimiento Equipo
2024-11-10,Equipo Infraestructura,Normal,Normal,0.7474888570975692,46,Rendimiento Equipo
2024-11-10,Equipo Seguridad,Bajo,Bajo,0.5822526610644259,34,Rendimiento Equipo
2024-11-10,Equipo Datos,Alto,Alto,0.5992058155841585,63,Rendimiento Equipo
2024-11-10,Equipo Integración,Alto,Alto,0.8377262380550308,69,Rendimiento Equipo
2024-11-17,Equipo Desarrollo,Normal,Alto,0.5518004532091751,35,Rendimiento Equipo
2024-11-17,Equipo Infraestructura,Normal,Normal,0.8659765288461106,37,Rendimiento Equipo
2024-11-17,Equipo Seguridad,Bajo,Bajo,0.8527288515406163,34,Rendimiento Equipo
2024-11-17,Equipo Datos,Normal,Normal,0.633617124362447,38,Rendimiento Equipo
2024-11-17,Equipo Integración,Alto,Alto,0.825059571388364,63,Rendimiento Equipo
2024-11-24,Equipo Desarrollo,Alto,Alto,0.590252834161556,58,Rendimiento Equipo
2024-11-24,Equipo Infraestructura,Normal,Normal,0.8424966753662573,40,Rendimiento Equipo
2024-11-24,Equipo Seguridad,Bajo,Bajo,0.898395518207283,32,Rendimiento Equipo
2024-11-24,Equipo Datos,Alto,Alto,0.6960638815378126,68,Rendimiento Equipo
2024-11-24,Equipo Integración,Alto,Alto,0.8257005970293896,65,Rendimiento Equipo
2024-12-01,Equipo Desarrollo,Alto,Normal,0.5350206292467957,70,Rendimiento Equipo
2024-12-01,Equipo Infraestructura,Normal,Normal,0.7933300086995905,49,Rendimiento Equipo
2024-12-01,Equipo Seguridad,Bajo,Bajo,0.848395518207283,28,Rendimiento Equipo
2024-12-01,Equipo Datos,Alto,Alto,0.695397214871146,61,Rendimiento Equipo
2024-12-01,Equipo Integración,Normal,Alto,0.7906529779817707,46,Rendimiento Equipo
2024-12-08,Equipo Desarrollo,Normal,Normal,0.7332143412143413,50,Rendimiento Equipo
2024-12-08,Equipo Infraestructura,Alto,Alto,0.6237184155713568,70,Rendimiento Equipo
2024-12-08,Equipo Seguridad,Bajo,Bajo,0.8681574229691877,25,Rendimiento Equipo
2024-12-08,Equipo Datos,Normal,Normal,0.6823862596811514,45,Rendimiento Equipo
2024-12-08,Equipo Integración,Alto,Alto,0.7077582411396655,53,Rendimiento Equipo
2024-12-15,Equipo Desarrollo,Alto,Normal,0.7533160728160729,65,Rendimiento Equipo
2024-12-15,Equipo Infraestructura,Normal,Alto,0.5808253968253968,39,Rendimiento Equipo
2024-12-15,Equipo Seguridad,Bajo,Bajo,0.894647619047619,31,Rendimiento Equipo
2024-12-15,Equipo Datos,Normal,Normal,0.7666467214416132,41,Rendimiento Equipo
2024-12-15,Equipo Integración,Bajo,Bajo,0.5539798131692869,34,Rendimiento Equipo
2024-12-22,Equipo Desarrollo,Normal,Normal,0.6291732156732158,49,Rendimiento Equipo
2024-12-22,Equipo Infraestructura,Alto,Alto,0.5898253968253968,53,Rendimiento Equipo
2024-12-22,Equipo Seguridad,Bajo,Bajo,0.8814333333333334,28,Rendimiento Equipo
2024-12-22,Equipo Datos,Normal,Normal,0.8614800547749465,37,Rendimiento Equipo
2024-12-22,Equipo Integración,Normal,Normal,0.6792559125085441,51,Rendimiento Equipo
2024-12-29,Equipo Desarrollo,Normal,Normal,0.8766147741147741,51,Rendimiento Equipo
2024-12-29,Equipo Infraestructura,Normal,Normal,0.6190873015873016,40,Rendimiento Equipo
2024-12-29,Equipo Seguridad,Normal,Bajo,0.7689333333333335,51,Rendimiento Equipo
2024-12-29,Equipo Datos,Normal,Normal,0.943692645074224,51,Rendimiento Equipo
2024-12-29,Equipo Integración,Alto,Normal,0.6673325358851676,53,Rendimiento Equipo
