fecha,categoria_riesgo,estado,estado_predicho,probabilidad,indice_mitigacion_porcentaje,kpi
2024-04-28,Seguridad,Excelente,Excelente,0.939920244484198,96.95,Índice Riesgo TI
2024-04-28,Disponibilidad,Aceptable,Aceptable,0.9976211689162073,84.12,Índice Riesgo TI
2024-04-28,Cumplimiento,Aceptable,Aceptable,0.98,84.73,Índice Riesgo TI
2024-04-28,Operacional,Excelente,Excelente,0.9660384615384615,96.41,Índice Riesgo TI
2024-04-28,Tecnológico,Aceptable,Aceptable,0.9788736209613481,88.72,Índice Riesgo TI
2024-05-05,Seguridad,Excelente,Excelente,0.9833333333333333,91.07,Índice Riesgo TI
2024-05-05,Disponibilidad,Excelente,Excelente,0.985,93.72,Índice Riesgo TI
2024-05-05,Cumplimiento,Aceptable,Aceptable,0.9741432030415024,89.71,Índice Riesgo TI
2024-05-05,Operacional,Excelente,Excelente,0.9646620859760394,94.14,Índice Riesgo TI
2024-05-05,Tecnológico,Excelente,Excelente,0.9558333333333333,93.26,Índice Riesgo TI
2024-05-12,Seguridad,Excelente,Excelente,0.9577590723230258,98.0,Índice Riesgo TI
2024-05-12,Disponibilidad,Excelente,Excelente,0.9479313167452702,94.22,Índice Riesgo TI
2024-05-12,Cumplimiento,Aceptable,Aceptable,0.9785416666666668,89.58,Índice Riesgo TI
2024-05-12,Operacional,Excelente,Excelente,0.9785384615384615,93.59,Índice Riesgo TI
2024-05-12,Tecnológico,Excelente,Excelente,0.9200605284111107,97.08,Índice Riesgo TI
2024-05-19,Seguridad,Excelente,Excelente,0.9700357142857143,93.85,Índice Riesgo TI
2024-05-19,Disponibilidad,Excelente,Excelente,0.9436506149908843,90.86,Índice Riesgo TI
2024-05-19,Cumplimiento,Excelente,Excelente,0.99,94.21,Índice Riesgo TI
2024-05-19,Operacional,Aceptable,Aceptable,0.9939505735492579,84.44,Índice Riesgo TI
2024-05-19,Tecnológico,Aceptable,Aceptable,0.9841666666666667,88.61,Índice Riesgo TI
2024-05-26,Seguridad,Aceptable,Aceptable,1.0,87.68,Índice Riesgo TI
2024-05-26,Disponibilidad,Aceptable,Aceptable,0.9852083333333332,89.42,Índice Riesgo TI
2024-05-26,Cumplimiento,Aceptable,Aceptable,0.9867698100038019,86.9,Índice Riesgo TI
2024-05-26,Operacional,Aceptable,Aceptable,0.9919169650575834,87.37,Índice Riesgo TI
2024-05-26,Tecnológico,Excelente,Excelente,0.9260077497943787,94.93,Índice Riesgo TI
2024-06-02,Seguridad,Excelente,Excelente,0.9874725274725275,96.61,Índice Riesgo TI
2024-06-02,Disponibilidad,Aceptable,Aceptable,0.9877759258368627,84.55,Índice Riesgo TI
2024-06-02,Cumplimiento,Excelente,Excelente,0.9782439782439784,91.38,Índice Riesgo TI
2024-06-02,Operacional,Excelente,Excelente,0.9849162679425837,92.7,Índice Riesgo TI
2024-06-02,Tecnológico,Excelente,Excelente,0.9566267974134263,96.42,Índice Riesgo TI
2024-06-09,Seguridad,Excelente,Excelente,0.9928571428571428,96.02,Índice Riesgo TI
2024-06-09,Disponibilidad,Excelente,Excelente,0.9781854987118145,98.0,Índice Riesgo TI
2024-06-09,Cumplimiento,Aceptable,Aceptable,0.9935862851952771,88.26,Índice Riesgo TI
2024-06-09,Operacional,Aceptable,Aceptable,0.9816693479086505,87.38,Índice Riesgo TI
2024-06-09,Tecnológico,Excelente,Excelente,0.97,91.58,Índice Riesgo TI
2024-06-16,Seguridad,Excelente,Excelente,0.96,97.93,Índice Riesgo TI
2024-06-16,Disponibilidad,Excelente,Excelente,0.9715188320451478,94.22,Índice Riesgo TI
2024-06-16,Cumplimiento,Aceptable,Aceptable,0.9866666666666666,85.12,Índice Riesgo TI
2024-06-16,Operacional,Excelente,Excelente,0.9749162679425837,91.82,Índice Riesgo TI
2024-06-16,Tecnológico,Excelente,Excelente,0.9600812231247013,95.87,Índice Riesgo TI
2024-06-23,Seguridad,Excelente,Excelente,0.95,94.8,Índice Riesgo TI
2024-06-23,Disponibilidad,Excelente,Excelente,0.9633333333333334,98.0,Índice Riesgo TI
2024-06-23,Cumplimiento,Excelente,Excelente,0.972350258437215,91.84,Índice Riesgo TI
2024-06-23,Operacional,Excelente,Excelente,0.9673007246376812,93.83,Índice Riesgo TI
2024-06-23,Tecnológico,Excelente,Excelente,0.9437696545562835,98.0,Índice Riesgo TI
2024-06-30,Seguridad,Excelente,Excelente,0.9704109589041096,92.11,Índice Riesgo TI
2024-06-30,Disponibilidad,Excelente,Excelente,0.972350258437215,94.27,Índice Riesgo TI
2024-06-30,Cumplimiento,Aceptable,Aceptable,0.9876282051282051,87.97,Índice Riesgo TI
2024-06-30,Operacional,Aceptable,Aceptable,0.97,88.82,Índice Riesgo TI
2024-06-30,Tecnológico,Excelente,Excelente,0.9933333333333333,98.0,Índice Riesgo TI
2024-07-07,Seguridad,Excelente,Excelente,0.99,98.0,Índice Riesgo TI
2024-07-07,Disponibilidad,Excelente,Excelente,0.9815384615384616,95.12,Índice Riesgo TI
2024-07-07,Cumplimiento,Excelente,Excelente,0.9866666666666666,98.0,Índice Riesgo TI
2024-07-07,Operacional,Excelente,Excelente,0.9790810276679841,98.0,Índice Riesgo TI
2024-07-07,Tecnológico,Excelente,Excelente,0.9836363636363636,92.16,Índice Riesgo TI
2024-07-14,Seguridad,Aceptable,Aceptable,0.93,89.97,Índice Riesgo TI
2024-07-14,Disponibilidad,Aceptable,Aceptable,0.9873002842977295,87.76,Índice Riesgo TI
2024-07-14,Cumplimiento,Excelente,Excelente,0.982350258437215,98.0,Índice Riesgo TI
2024-07-14,Operacional,Excelente,Excelente,0.9790810276679841,96.5,Índice Riesgo TI
2024-07-14,Tecnológico,Aceptable,Aceptable,0.9780557991640015,87.13,Índice Riesgo TI
2024-07-21,Seguridad,Aceptable,Aceptable,0.9851111261086904,86.6,Índice Riesgo TI
2024-07-21,Disponibilidad,Excelente,Excelente,0.9871328671328672,95.91,Índice Riesgo TI
2024-07-21,Cumplimiento,Excelente,Excelente,0.9687914653784219,96.69,Índice Riesgo TI
2024-07-21,Operacional,Excelente,Excelente,0.9790810276679841,98.0,Índice Riesgo TI
2024-07-21,Tecnológico,Excelente,Excelente,0.9753030303030301,98.0,Índice Riesgo TI
2024-07-28,Seguridad,Aceptable,Aceptable,0.9872041493645044,89.29,Índice Riesgo TI
2024-07-28,Disponibilidad,Excelente,Excelente,0.99,93.04,Índice Riesgo TI
2024-07-28,Cumplimiento,Excelente,Excelente,0.9767081320450886,96.14,Índice Riesgo TI
2024-07-28,Operacional,Excelente,Excelente,0.99,98.0,Índice Riesgo TI
2024-07-28,Tecnológico,Excelente,Excelente,0.99,93.51,Índice Riesgo TI
2024-08-04,Seguridad,Aceptable,Aceptable,1.0,89.46,Índice Riesgo TI
2024-08-04,Disponibilidad,Excelente,Excelente,0.9932692307692308,94.02,Índice Riesgo TI
2024-08-04,Cumplimiento,Excelente,Excelente,0.9932692307692308,96.44,Índice Riesgo TI
2024-08-04,Operacional,Excelente,Excelente,0.98,98.0,Índice Riesgo TI
2024-08-04,Tecnológico,Aceptable,Aceptable,1.0,86.15,Índice Riesgo TI
2024-08-11,Seguridad,Excelente,Excelente,0.96,98.0,Índice Riesgo TI
2024-08-11,Disponibilidad,Aceptable,Aceptable,0.988335339419741,87.26,Índice Riesgo TI
2024-08-11,Cumplimiento,Excelente,Excelente,0.9832692307692308,91.02,Índice Riesgo TI
2024-08-11,Operacional,Excelente,Excelente,1.0,96.49,Índice Riesgo TI
2024-08-11,Tecnológico,Excelente,Excelente,0.963008695652174,92.13,Índice Riesgo TI
2024-08-18,Seguridad,Aceptable,Aceptable,1.0,88.28,Índice Riesgo TI
2024-08-18,Disponibilidad,Excelente,Excelente,1.0,97.6,Índice Riesgo TI
2024-08-18,Cumplimiento,Aceptable,Aceptable,0.9946010089354107,87.67,Índice Riesgo TI
2024-08-18,Operacional,Excelente,Excelente,1.0,90.67,Índice Riesgo TI
2024-08-18,Tecnológico,Excelente,Excelente,0.9526086956521739,95.7,Índice Riesgo TI
2024-08-25,Seguridad,Excelente,Excelente,1.0,98.0,Índice Riesgo TI
2024-08-25,Disponibilidad,Excelente,Excelente,1.0,98.0,Índice Riesgo TI
2024-08-25,Cumplimiento,Excelente,Excelente,0.9932692307692308,92.35,Índice Riesgo TI
2024-08-25,Operacional,Excelente,Excelente,0.9911764705882353,93.58,Índice Riesgo TI
2024-08-25,Tecnológico,Excelente,Excelente,0.98,96.6,Índice Riesgo TI
2024-09-01,Seguridad,Aceptable,Aceptable,0.989460763056597,87.36,Índice Riesgo TI
2024-09-01,Disponibilidad,Aceptable,Aceptable,0.9891378151260504,89.41,Índice Riesgo TI
2024-09-01,Cumplimiento,Aceptable,Aceptable,0.9941378151260504,89.44,Índice Riesgo TI
2024-09-01,Operacional,Excelente,Excelente,1.0,98.0,Índice Riesgo TI
2024-09-01,Tecnológico,Aceptable,Aceptable,1.0,88.33,Índice Riesgo TI
2024-09-08,Seguridad,Excelente,Excelente,1.0,98.0,Índice Riesgo TI
2024-09-08,Disponibilidad,Excelente,Excelente,0.995,95.16,Índice Riesgo TI
2024-09-08,Cumplimiento,Excelente,Excelente,0.9780434782608696,94.68,Índice Riesgo TI
2024-09-08,Operacional,Excelente,Excelente,0.9437435897435897,90.46,Índice Riesgo TI
2024-09-08,Tecnológico,Aceptable,Aceptable,1.0,86.35,Índice Riesgo TI
2024-09-15,Seguridad,Excelente,Excelente,0.975,94.78,Índice Riesgo TI
2024-09-15,Disponibilidad,Aceptable,Aceptable,0.9834360895005608,88.49,Índice Riesgo TI
2024-09-15,Cumplimiento,Excelente,Excelente,0.9880434782608696,97.42,Índice Riesgo TI
2024-09-15,Operacional,Excelente,Excelente,0.995,98.0,Índice Riesgo TI
2024-09-15,Tecnológico,Excelente,Excelente,1.0,98.0,Índice Riesgo TI
2024-09-22,Seguridad,Excelente,Excelente,1.0,98.0,Índice Riesgo TI
2024-09-22,Disponibilidad,Excelente,Excelente,1.0,93.67,Índice Riesgo TI
2024-09-22,Cumplimiento,Aceptable,Aceptable,0.9983500000000001,87.47,Índice Riesgo TI
2024-09-22,Operacional,Aceptable,Aceptable,0.9777259445730246,88.33,Índice Riesgo TI
2024-09-22,Tecnológico,Excelente,Excelente,0.9540000000000001,98.0,Índice Riesgo TI
2024-09-29,Seguridad,Excelente,Excelente,0.99,91.61,Índice Riesgo TI
2024-09-29,Disponibilidad,Excelente,Excelente,0.995,96.81,Índice Riesgo TI
2024-09-29,Cumplimiento,Excelente,Excelente,1.0,98.0,Índice Riesgo TI
2024-09-29,Operacional,Excelente,Excelente,0.995,96.25,Índice Riesgo TI
2024-09-29,Tecnológico,Aceptable,Aceptable,0.9594488582946922,87.78,Índice Riesgo TI
2024-10-06,Seguridad,Excelente,Excelente,0.995,94.85,Índice Riesgo TI
2024-10-06,Disponibilidad,Excelente,Excelente,1.0,95.92,Índice Riesgo TI
2024-10-06,Cumplimiento,Aceptable,Aceptable,0.9996,87.06,Índice Riesgo TI
2024-10-06,Operacional,Excelente,Excelente,0.99,98.0,Índice Riesgo TI
2024-10-06,Tecnológico,Excelente,Excelente,1.0,98.0,Índice Riesgo TI
2024-10-13,Seguridad,Excelente,Excelente,1.0,93.95,Índice Riesgo TI
2024-10-13,Disponibilidad,Excelente,Excelente,1.0,98.0,Índice Riesgo TI
2024-10-13,Cumplimiento,Excelente,Excelente,0.9880434782608696,97.38,Índice Riesgo TI
2024-10-13,Operacional,Excelente,Excelente,0.9730434782608696,90.85,Índice Riesgo TI
2024-10-13,Tecnológico,Excelente,Excelente,1.0,98.0,Índice Riesgo TI
2024-10-20,Seguridad,Aceptable,Aceptable,0.9904607630565969,88.38,Índice Riesgo TI
2024-10-20,Disponibilidad,Excelente,Excelente,0.98,91.0,Índice Riesgo TI
2024-10-20,Cumplimiento,Aceptable,Aceptable,0.9996,88.86,Índice Riesgo TI
2024-10-20,Operacional,Aceptable,Aceptable,0.9777259445730246,87.05,Índice Riesgo TI
2024-10-20,Tecnológico,Excelente,Excelente,0.95,96.76,Índice Riesgo TI
2024-10-27,Seguridad,Excelente,Excelente,0.995,98.0,Índice Riesgo TI
2024-10-27,Disponibilidad,Aceptable,Aceptable,0.9946,88.46,Índice Riesgo TI
2024-10-27,Cumplimiento,Excelente,Excelente,0.99,90.68,Índice Riesgo TI
2024-10-27,Operacional,Excelente,Excelente,0.9537435897435897,98.0,Índice Riesgo TI
2024-10-27,Tecnológico,Aceptable,Aceptable,0.9821155249613589,88.94,Índice Riesgo TI
2024-11-03,Seguridad,Excelente,Excelente,0.995,96.53,Índice Riesgo TI
2024-11-03,Disponibilidad,Excelente,Excelente,0.981,91.66,Índice Riesgo TI
2024-11-03,Cumplimiento,Aceptable,Aceptable,0.9960908514053227,89.61,Índice Riesgo TI
2024-11-03,Operacional,Excelente,Excelente,0.9860434782608695,94.28,Índice Riesgo TI
2024-11-03,Tecnológico,Aceptable,Aceptable,0.96,88.72,Índice Riesgo TI
2024-11-10,Seguridad,Aceptable,Aceptable,0.9873085074174992,88.41,Índice Riesgo TI
2024-11-10,Disponibilidad,Excelente,Excelente,1.0,98.0,Índice Riesgo TI
2024-11-10,Cumplimiento,Excelente,Excelente,0.9730769230769231,92.93,Índice Riesgo TI
2024-11-10,Operacional,Excelente,Excelente,0.9930434782608696,95.72,Índice Riesgo TI
2024-11-10,Tecnológico,Excelente,Excelente,1.0,96.5,Índice Riesgo TI
2024-11-17,Seguridad,Excelente,Excelente,1.0,95.16,Índice Riesgo TI
2024-11-17,Disponibilidad,Excelente,Excelente,1.0,98.0,Índice Riesgo TI
2024-11-17,Cumplimiento,Excelente,Excelente,0.98,98.0,Índice Riesgo TI
2024-11-17,Operacional,Excelente,Excelente,0.9930434782608696,96.68,Índice Riesgo TI
2024-11-17,Tecnológico,Excelente,Excelente,0.98,98.0,Índice Riesgo TI
2024-11-24,Seguridad,Excelente,Excelente,0.975,91.2,Índice Riesgo TI
2024-11-24,Disponibilidad,Excelente,Excelente,0.9785294117647058,97.06,Índice Riesgo TI
2024-11-24,Cumplimiento,Excelente,Excelente,0.9865728900255754,92.73,Índice Riesgo TI
2024-11-24,Operacional,Excelente,Excelente,0.995,98.0,Índice Riesgo TI
2024-11-24,Tecnológico,Aceptable,Aceptable,0.98,89.09,Índice Riesgo TI
2024-12-01,Seguridad,Excelente,Excelente,0.9344166666666667,90.24,Índice Riesgo TI
2024-12-01,Disponibilidad,Excelente,Excelente,0.98,92.42,Índice Riesgo TI
2024-12-01,Cumplimiento,Excelente,Excelente,0.9835294117647058,96.21,Índice Riesgo TI
2024-12-01,Operacional,Excelente,Excelente,0.98,93.21,Índice Riesgo TI
2024-12-01,Tecnológico,Excelente,Excelente,0.98,98.0,Índice Riesgo TI
2024-12-08,Seguridad,Excelente,Excelente,0.98,93.66,Índice Riesgo TI
2024-12-08,Disponibilidad,Excelente,Excelente,0.9930769230769231,90.58,Índice Riesgo TI
2024-12-08,Cumplimiento,Excelente,Excelente,0.98,94.95,Índice Riesgo TI
2024-12-08,Operacional,Excelente,Excelente,1.0,98.0,Índice Riesgo TI
2024-12-08,Tecnológico,Excelente,Excelente,0.96,98.0,Índice Riesgo TI
2024-12-15,Seguridad,Excelente,Excelente,1.0,91.55,Índice Riesgo TI
2024-12-15,Disponibilidad,Excelente,Excelente,0.9835294117647058,98.0,Índice Riesgo TI
2024-12-15,Cumplimiento,Excelente,Excelente,0.963076923076923,98.0,Índice Riesgo TI
2024-12-15,Operacional,Excelente,Excelente,0.99,91.02,Índice Riesgo TI
2024-12-15,Tecnológico,Excelente,Excelente,0.9644444444444444,97.08,Índice Riesgo TI
2024-12-22,Seguridad,Excelente,Excelente,1.0,98.0,Índice Riesgo TI
2024-12-22,Disponibilidad,Excelente,Excelente,0.98,98.0,Índice Riesgo TI
2024-12-22,Cumplimiento,Excelente,Excelente,0.99,98.0,Índice Riesgo TI
2024-12-22,Operacional,Excelente,Excelente,0.9725,98.0,Índice Riesgo TI
2024-12-22,Tecnológico,Excelente,Excelente,0.9444444444444444,92.14,Índice Riesgo TI
2024-12-29,Seguridad,Excelente,Excelente,0.98,95.87,Índice Riesgo TI
2024-12-29,Disponibilidad,Excelente,Excelente,0.9630434782608696,91.12,Índice Riesgo TI
2024-12-29,Cumplimiento,Excelente,Excelente,0.96,97.32,Índice Riesgo TI
2024-12-29,Operacional,Excelente,Excelente,0.97,94.0,Índice Riesgo TI
2024-12-29,Tecnológico,Excelente,Excelente,0.98,96.7,Índice Riesgo TI
