fecha,tipo_proyecto,estado,estado_predicho,probabilidad,cobertura_porcentaje,kpi
2024-07-15,Detección de Anomalías,Aceptable,Aceptable,1.0,82.80794387851093,Cobertura Datos
2024-07-19,Análisis Predictivo,Aceptable,Aceptable,1.0,85.17735065709614,Cobertura Datos
2024-07-22,Regresión,Alta representatividad,Alta representatividad,1.0,93.51308613507256,Cobertura Datos
2024-07-22,Análisis Predictivo,Aceptable,Aceptable,1.0,83.77524691249421,Cobertura Datos
2024-07-26,Clustering,Aceptable,Aceptable,0.99,87.97311311885527,Cobertura Datos
2024-07-23,Visión,Aceptable,Aceptable,1.0,74.69783477015581,Cobertura Datos
2024-07-26,Clasificación,Aceptable,Aceptable,1.0,88.54996745966908,Cobertura Datos
2024-07-28,Análisis Predictivo,Aceptable,Aceptable,1.0,86.8660333123136,Cobertura Datos
2024-07-29,Análisis Predictivo,Aceptable,Aceptable,1.0,75.62073362621032,Cobertura Datos
2024-07-31,NLP,Aceptable,Aceptable,1.0,87.40381409144064,Cobertura Datos
2024-07-28,Clasificación,Aceptable,Aceptable,1.0,75.4987931524378,Cobertura Datos
2024-07-30,Clasificación,Aceptable,Aceptable,1.0,85.43302215311859,Cobertura Datos
2024-08-05,Detección de Anomalías,Aceptable,Aceptable,1.0,87.39009231974042,Cobertura Datos
2024-08-06,Clasificación,Aceptable,Aceptable,1.0,88.02711415823197,Cobertura Datos
2024-08-06,Clustering,Alta representatividad,Alta representatividad,1.0,93.64093141117658,Cobertura Datos
2024-08-05,Detección de Anomalías,Alta representatividad,Alta representatividad,1.0,94.64377122992728,Cobertura Datos
2024-08-06,Regresión,Alta representatividad,Alta representatividad,1.0,91.0651467624354,Cobertura Datos
