sprint,fecha_sprint,año,semana,equipo,retrospectivas_planificadas,retrospectivas_realizadas,cumplimiento_porcentaje,estado
Sprint_245,2024-09-08,2024,36,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_245,2024-09-08,2024,36,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_245,2024-09-08,2024,36,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_246,2024-09-15,2024,37,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_246,2024-09-15,2024,37,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_246,2024-09-15,2024,37,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_246,2024-09-15,2024,37,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_246,2024-09-15,2024,37,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_247,2024-09-22,2024,38,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_247,2024-09-22,2024,38,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_247,2024-09-22,2024,38,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_247,2024-09-22,2024,38,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_247,2024-09-22,2024,38,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_248,2024-09-29,2024,39,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_248,2024-09-29,2024,39,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_248,2024-09-29,2024,39,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_248,2024-09-29,2024,39,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_248,2024-09-29,2024,39,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_249,2024-10-06,2024,40,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_249,2024-10-06,2024,40,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_249,2024-10-06,2024,40,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_249,2024-10-06,2024,40,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_249,2024-10-06,2024,40,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_250,2024-10-13,2024,41,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_250,2024-10-13,2024,41,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_250,2024-10-13,2024,41,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_250,2024-10-13,2024,41,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_250,2024-10-13,2024,41,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_251,2024-10-20,2024,42,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_251,2024-10-20,2024,42,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_251,2024-10-20,2024,42,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_251,2024-10-20,2024,42,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_251,2024-10-20,2024,42,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_252,2024-10-27,2024,43,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_252,2024-10-27,2024,43,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_252,2024-10-27,2024,43,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_252,2024-10-27,2024,43,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_252,2024-10-27,2024,43,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_253,2024-11-03,2024,44,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_253,2024-11-03,2024,44,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_253,2024-11-03,2024,44,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_253,2024-11-03,2024,44,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_253,2024-11-03,2024,44,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_254,2024-11-10,2024,45,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_254,2024-11-10,2024,45,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_254,2024-11-10,2024,45,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_254,2024-11-10,2024,45,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_254,2024-11-10,2024,45,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_255,2024-11-17,2024,46,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_255,2024-11-17,2024,46,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_255,2024-11-17,2024,46,Equipo Seguridad,1,0,0.0,Requiere acciones
Sprint_255,2024-11-17,2024,46,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_255,2024-11-17,2024,46,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_256,2024-11-24,2024,47,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_256,2024-11-24,2024,47,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_256,2024-11-24,2024,47,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_256,2024-11-24,2024,47,Equipo Datos,1,0,0.0,Requiere acciones
Sprint_256,2024-11-24,2024,47,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_257,2024-12-01,2024,48,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_257,2024-12-01,2024,48,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_257,2024-12-01,2024,48,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_257,2024-12-01,2024,48,Equipo Datos,1,0,0.0,Requiere acciones
Sprint_257,2024-12-01,2024,48,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_258,2024-12-08,2024,49,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_258,2024-12-08,2024,49,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_258,2024-12-08,2024,49,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_258,2024-12-08,2024,49,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_258,2024-12-08,2024,49,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_259,2024-12-15,2024,50,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_259,2024-12-15,2024,50,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_259,2024-12-15,2024,50,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_259,2024-12-15,2024,50,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_259,2024-12-15,2024,50,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_260,2024-12-22,2024,51,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_260,2024-12-22,2024,51,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_260,2024-12-22,2024,51,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_260,2024-12-22,2024,51,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_260,2024-12-22,2024,51,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_261,2024-12-29,2024,52,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_261,2024-12-29,2024,52,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_261,2024-12-29,2024,52,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_261,2024-12-29,2024,52,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_261,2024-12-29,2024,52,Equipo Integración,1,1,100.0,Cumplimiento total
