fecha,mes,año,semana,trimestre,area_proceso,procesos_totales,procesos_documentados,porcentaje_documentacion,estado
2020-07-26,2020-07,2020,30,Q3,Gestión de Riesgos,13,9,74.16,Aceptable
2020-07-26,2020-07,2020,30,Q3,Gestión de Proveedores,7,4,68.36,Riesgo Alto
2020-07-26,2020-07,2020,30,Q3,Medición y Análisis,10,6,68.58,Riesgo Alto
2020-07-26,2020-07,2020,30,Q3,Mejora de Procesos,11,7,68.44,Riesgo Alto
2020-07-26,2020-07,2020,30,Q3,Gestión de Recursos Humanos,10,6,68.58,Riesgo Alto
2020-08-02,2020-08,2020,31,Q3,Gestión de Proyectos,5,3,75.78,Aceptable
2020-08-02,2020-08,2020,31,Q3,Gestión de Requisitos,9,6,72.34,Aceptable
2020-08-02,2020-08,2020,31,Q3,Desarrollo de Software,9,6,75.33,Aceptable
2020-08-02,2020-08,2020,31,Q3,Gestión de Configuración,7,5,72.48,Aceptable
2020-08-02,2020-08,2020,31,Q3,Aseguramiento de Calidad,10,7,72.81,Aceptable
2020-08-02,2020-08,2020,31,Q3,Gestión de Riesgos,6,4,74.99,Aceptable
2020-08-02,2020-08,2020,31,Q3,Gestión de Proveedores,10,7,76.7,Aceptable
2020-08-02,2020-08,2020,31,Q3,Medición y Análisis,10,7,70.5,Aceptable
2020-08-02,2020-08,2020,31,Q3,Mejora de Procesos,12,9,75.72,Aceptable
2020-08-02,2020-08,2020,31,Q3,Gestión de Recursos Humanos,12,8,70.42,Aceptable
2020-08-09,2020-08,2020,32,Q3,Gestión de Proyectos,7,4,70.91,Aceptable
2020-08-09,2020-08,2020,32,Q3,Gestión de Requisitos,10,7,70.78,Aceptable
2020-08-09,2020-08,2020,32,Q3,Desarrollo de Software,6,4,70.34,Aceptable
2020-08-09,2020-08,2020,32,Q3,Gestión de Configuración,14,10,75.15,Aceptable
2020-08-09,2020-08,2020,32,Q3,Aseguramiento de Calidad,8,5,72.69,Aceptable
2020-08-09,2020-08,2020,32,Q3,Gestión de Riesgos,14,9,68.48,Riesgo Alto
2020-08-09,2020-08,2020,32,Q3,Gestión de Proveedores,7,5,77.78,Aceptable
2020-08-09,2020-08,2020,32,Q3,Medición y Análisis,6,4,76.96,Aceptable
2020-08-09,2020-08,2020,32,Q3,Mejora de Procesos,5,3,70.62,Aceptable
2020-08-09,2020-08,2020,32,Q3,Gestión de Recursos Humanos,9,6,71.62,Aceptable
2020-08-16,2020-08,2020,33,Q3,Gestión de Proyectos,13,9,74.24,Aceptable
2020-08-16,2020-08,2020,33,Q3,Gestión de Requisitos,5,3,72.31,Aceptable
2020-08-16,2020-08,2020,33,Q3,Desarrollo de Software,12,8,72.66,Aceptable
2020-08-16,2020-08,2020,33,Q3,Gestión de Configuración,11,8,75.9,Aceptable
2020-08-16,2020-08,2020,33,Q3,Aseguramiento de Calidad,6,4,73.43,Aceptable
2020-08-16,2020-08,2020,33,Q3,Gestión de Riesgos,11,7,69.66,Riesgo Alto
2020-08-16,2020-08,2020,33,Q3,Gestión de Proveedores,10,7,76.97,Aceptable
2020-08-16,2020-08,2020,33,Q3,Medición y Análisis,5,3,71.31,Aceptable
2020-08-16,2020-08,2020,33,Q3,Mejora de Procesos,7,5,72.05,Aceptable
2020-08-16,2020-08,2020,33,Q3,Gestión de Recursos Humanos,14,9,71.04,Aceptable
2020-08-23,2020-08,2020,34,Q3,Gestión de Proyectos,12,8,71.59,Aceptable
2020-08-23,2020-08,2020,34,Q3,Gestión de Requisitos,9,6,73.25,Aceptable
2020-08-23,2020-08,2020,34,Q3,Desarrollo de Software,8,6,75.68,Aceptable
2020-08-23,2020-08,2020,34,Q3,Gestión de Configuración,14,10,73.45,Aceptable
2020-08-23,2020-08,2020,34,Q3,Aseguramiento de Calidad,13,8,68.51,Riesgo Alto
2020-08-23,2020-08,2020,34,Q3,Gestión de Riesgos,14,10,77.02,Aceptable
2020-08-23,2020-08,2020,34,Q3,Gestión de Proveedores,10,7,71.45,Aceptable
2020-08-23,2020-08,2020,34,Q3,Medición y Análisis,8,5,73.09,Aceptable
2020-08-23,2020-08,2020,34,Q3,Mejora de Procesos,14,9,71.25,Aceptable
2020-08-23,2020-08,2020,34,Q3,Gestión de Recursos Humanos,11,8,77.25,Aceptable
2020-08-30,2020-08,2020,35,Q3,Gestión de Proyectos,5,3,73.57,Aceptable
2020-08-30,2020-08,2020,35,Q3,Gestión de Requisitos,12,8,69.55,Riesgo Alto
2020-08-30,2020-08,2020,35,Q3,Desarrollo de Software,5,3,78.04,Aceptable
2020-08-30,2020-08,2020,35,Q3,Gestión de Configuración,5,3,75.39,Aceptable
2020-08-30,2020-08,2020,35,Q3,Aseguramiento de Calidad,8,6,77.81,Aceptable
2020-08-30,2020-08,2020,35,Q3,Gestión de Riesgos,9,6,71.22,Aceptable
2020-08-30,2020-08,2020,35,Q3,Gestión de Proveedores,6,4,72.43,Aceptable
2020-08-30,2020-08,2020,35,Q3,Medición y Análisis,12,8,71.99,Aceptable
2020-08-30,2020-08,2020,35,Q3,Mejora de Procesos,13,9,75.47,Aceptable
2020-08-30,2020-08,2020,35,Q3,Gestión de Recursos Humanos,8,6,76.18,Aceptable
2020-09-06,2020-09,2020,36,Q3,Gestión de Proyectos,7,5,71.95,Aceptable
2020-09-06,2020-09,2020,36,Q3,Gestión de Requisitos,5,3,71.11,Aceptable
2020-09-06,2020-09,2020,36,Q3,Desarrollo de Software,9,7,77.9,Aceptable
2020-09-06,2020-09,2020,36,Q3,Gestión de Configuración,8,5,70.12,Aceptable
2020-09-06,2020-09,2020,36,Q3,Aseguramiento de Calidad,13,9,74.33,Aceptable
2020-09-06,2020-09,2020,36,Q3,Gestión de Riesgos,8,5,68.61,Riesgo Alto
2020-09-06,2020-09,2020,36,Q3,Gestión de Proveedores,10,7,72.82,Aceptable
2020-09-06,2020-09,2020,36,Q3,Medición y Análisis,12,9,75.72,Aceptable
2020-09-06,2020-09,2020,36,Q3,Mejora de Procesos,13,9,71.67,Aceptable
2020-09-06,2020-09,2020,36,Q3,Gestión de Recursos Humanos,14,10,74.69,Aceptable
2020-09-13,2020-09,2020,37,Q3,Gestión de Proyectos,9,6,75.34,Aceptable
2020-09-13,2020-09,2020,37,Q3,Gestión de Requisitos,14,10,76.18,Aceptable
2020-09-13,2020-09,2020,37,Q3,Desarrollo de Software,5,3,77.2,Aceptable
2020-09-13,2020-09,2020,37,Q3,Gestión de Configuración,12,9,77.78,Aceptable
2020-09-13,2020-09,2020,37,Q3,Aseguramiento de Calidad,8,6,76.15,Aceptable
2020-09-13,2020-09,2020,37,Q3,Gestión de Riesgos,12,8,73.6,Aceptable
2020-09-13,2020-09,2020,37,Q3,Gestión de Proveedores,5,3,76.93,Aceptable
2020-09-13,2020-09,2020,37,Q3,Medición y Análisis,6,4,70.26,Aceptable
2020-09-13,2020-09,2020,37,Q3,Mejora de Procesos,8,6,76.96,Aceptable
2020-09-13,2020-09,2020,37,Q3,Gestión de Recursos Humanos,5,3,74.3,Aceptable
2020-09-20,2020-09,2020,38,Q3,Gestión de Proyectos,8,5,72.22,Aceptable
2020-09-20,2020-09,2020,38,Q3,Gestión de Requisitos,7,5,71.85,Aceptable
2020-09-20,2020-09,2020,38,Q3,Desarrollo de Software,7,5,75.15,Aceptable
2020-09-20,2020-09,2020,38,Q3,Gestión de Configuración,10,7,70.63,Aceptable
2020-09-20,2020-09,2020,38,Q3,Aseguramiento de Calidad,8,6,76.0,Aceptable
2020-09-20,2020-09,2020,38,Q3,Gestión de Riesgos,12,8,74.1,Aceptable
2020-09-20,2020-09,2020,38,Q3,Gestión de Proveedores,7,5,75.4,Aceptable
2020-09-20,2020-09,2020,38,Q3,Medición y Análisis,13,10,78.62,Aceptable
2020-09-20,2020-09,2020,38,Q3,Mejora de Procesos,6,4,77.21,Aceptable
2020-09-20,2020-09,2020,38,Q3,Gestión de Recursos Humanos,12,9,75.26,Aceptable
2020-09-27,2020-09,2020,39,Q3,Gestión de Proyectos,12,8,72.62,Aceptable
2020-09-27,2020-09,2020,39,Q3,Gestión de Requisitos,9,7,78.7,Aceptable
2020-09-27,2020-09,2020,39,Q3,Desarrollo de Software,6,4,77.25,Aceptable
2020-09-27,2020-09,2020,39,Q3,Gestión de Configuración,6,4,78.39,Aceptable
2020-09-27,2020-09,2020,39,Q3,Aseguramiento de Calidad,7,5,74.05,Aceptable
2020-09-27,2020-09,2020,39,Q3,Gestión de Riesgos,6,4,71.77,Aceptable
2020-09-27,2020-09,2020,39,Q3,Gestión de Proveedores,9,6,74.33,Aceptable
2020-09-27,2020-09,2020,39,Q3,Medición y Análisis,9,6,77.24,Aceptable
2020-09-27,2020-09,2020,39,Q3,Mejora de Procesos,12,8,74.77,Aceptable
2020-09-27,2020-09,2020,39,Q3,Gestión de Recursos Humanos,7,5,75.45,Aceptable
2020-10-04,2020-10,2020,40,Q4,Gestión de Proyectos,9,6,71.91,Aceptable
2020-10-04,2020-10,2020,40,Q4,Gestión de Requisitos,10,7,78.84,Aceptable
2020-10-04,2020-10,2020,40,Q4,Desarrollo de Software,12,9,77.62,Aceptable
2020-10-04,2020-10,2020,40,Q4,Gestión de Configuración,5,3,71.99,Aceptable
2020-10-04,2020-10,2020,40,Q4,Aseguramiento de Calidad,12,9,77.63,Aceptable
2020-10-04,2020-10,2020,40,Q4,Gestión de Riesgos,5,3,72.29,Aceptable
2020-10-04,2020-10,2020,40,Q4,Gestión de Proveedores,8,6,76.85,Aceptable
2020-10-04,2020-10,2020,40,Q4,Medición y Análisis,13,9,70.22,Aceptable
2020-10-04,2020-10,2020,40,Q4,Mejora de Procesos,8,5,73.66,Aceptable
2020-10-04,2020-10,2020,40,Q4,Gestión de Recursos Humanos,5,3,77.89,Aceptable
2020-10-11,2020-10,2020,41,Q4,Gestión de Proyectos,6,4,75.38,Aceptable
2020-10-11,2020-10,2020,41,Q4,Gestión de Requisitos,9,6,70.43,Aceptable
2020-10-11,2020-10,2020,41,Q4,Desarrollo de Software,14,9,70.35,Aceptable
2020-10-11,2020-10,2020,41,Q4,Gestión de Configuración,12,9,76.28,Aceptable
2020-10-11,2020-10,2020,41,Q4,Aseguramiento de Calidad,13,9,69.49,Riesgo Alto
2020-10-11,2020-10,2020,41,Q4,Gestión de Riesgos,14,10,74.54,Aceptable
2020-10-11,2020-10,2020,41,Q4,Gestión de Proveedores,6,4,71.14,Aceptable
2020-10-11,2020-10,2020,41,Q4,Medición y Análisis,9,6,70.45,Aceptable
2020-10-11,2020-10,2020,41,Q4,Mejora de Procesos,10,7,78.83,Aceptable
2020-10-11,2020-10,2020,41,Q4,Gestión de Recursos Humanos,9,6,74.06,Aceptable
2020-10-18,2020-10,2020,42,Q4,Gestión de Proyectos,5,3,78.05,Aceptable
2020-10-18,2020-10,2020,42,Q4,Gestión de Requisitos,13,9,70.25,Aceptable
2020-10-18,2020-10,2020,42,Q4,Desarrollo de Software,5,3,71.73,Aceptable
2020-10-18,2020-10,2020,42,Q4,Gestión de Configuración,5,3,73.33,Aceptable
2020-10-18,2020-10,2020,42,Q4,Aseguramiento de Calidad,13,9,71.44,Aceptable
2020-10-18,2020-10,2020,42,Q4,Gestión de Riesgos,12,8,71.58,Aceptable
2020-10-18,2020-10,2020,42,Q4,Gestión de Proveedores,13,9,75.1,Aceptable
2020-10-18,2020-10,2020,42,Q4,Medición y Análisis,6,4,77.23,Aceptable
2020-10-18,2020-10,2020,42,Q4,Mejora de Procesos,8,5,71.14,Aceptable
2020-10-18,2020-10,2020,42,Q4,Gestión de Recursos Humanos,11,8,73.39,Aceptable
2020-10-25,2020-10,2020,43,Q4,Gestión de Proyectos,14,11,78.91,Aceptable
2020-10-25,2020-10,2020,43,Q4,Gestión de Requisitos,9,6,70.33,Aceptable
2020-10-25,2020-10,2020,43,Q4,Desarrollo de Software,13,9,76.28,Aceptable
2020-10-25,2020-10,2020,43,Q4,Gestión de Configuración,9,6,70.62,Aceptable
2020-10-25,2020-10,2020,43,Q4,Aseguramiento de Calidad,7,5,79.19,Aceptable
2020-10-25,2020-10,2020,43,Q4,Gestión de Riesgos,5,3,74.09,Aceptable
2020-10-25,2020-10,2020,43,Q4,Gestión de Proveedores,14,10,77.26,Aceptable
2020-10-25,2020-10,2020,43,Q4,Medición y Análisis,13,9,76.14,Aceptable
2020-10-25,2020-10,2020,43,Q4,Mejora de Procesos,13,9,70.19,Aceptable
2020-10-25,2020-10,2020,43,Q4,Gestión de Recursos Humanos,13,9,76.76,Aceptable
2020-11-01,2020-11,2020,44,Q4,Gestión de Proyectos,9,6,74.78,Aceptable
2020-11-01,2020-11,2020,44,Q4,Gestión de Requisitos,7,5,75.28,Aceptable
2020-11-01,2020-11,2020,44,Q4,Desarrollo de Software,14,10,73.59,Aceptable
2020-11-01,2020-11,2020,44,Q4,Gestión de Configuración,9,6,69.93,Riesgo Alto
2020-11-01,2020-11,2020,44,Q4,Aseguramiento de Calidad,11,8,74.2,Aceptable
2020-11-01,2020-11,2020,44,Q4,Gestión de Riesgos,9,6,76.42,Aceptable
2020-11-01,2020-11,2020,44,Q4,Gestión de Proveedores,10,7,71.13,Aceptable
2020-11-01,2020-11,2020,44,Q4,Medición y Análisis,11,8,77.76,Aceptable
2020-11-01,2020-11,2020,44,Q4,Mejora de Procesos,6,4,74.07,Aceptable
2020-11-01,2020-11,2020,44,Q4,Gestión de Recursos Humanos,11,8,75.45,Aceptable
2020-11-08,2020-11,2020,45,Q4,Gestión de Proyectos,10,7,77.77,Aceptable
2020-11-08,2020-11,2020,45,Q4,Gestión de Requisitos,6,4,73.58,Aceptable
2020-11-08,2020-11,2020,45,Q4,Desarrollo de Software,14,10,75.73,Aceptable
2020-11-08,2020-11,2020,45,Q4,Gestión de Configuración,9,6,72.19,Aceptable
2020-11-08,2020-11,2020,45,Q4,Aseguramiento de Calidad,13,9,69.67,Riesgo Alto
2020-11-08,2020-11,2020,45,Q4,Gestión de Riesgos,11,8,76.68,Aceptable
2020-11-08,2020-11,2020,45,Q4,Gestión de Proveedores,9,6,74.12,Aceptable
2020-11-08,2020-11,2020,45,Q4,Medición y Análisis,7,5,78.39,Aceptable
2020-11-08,2020-11,2020,45,Q4,Mejora de Procesos,5,3,74.35,Aceptable
2020-11-08,2020-11,2020,45,Q4,Gestión de Recursos Humanos,7,5,73.36,Aceptable
2020-11-15,2020-11,2020,46,Q4,Gestión de Proyectos,12,9,76.12,Aceptable
2020-11-15,2020-11,2020,46,Q4,Gestión de Requisitos,14,9,70.78,Aceptable
2020-11-15,2020-11,2020,46,Q4,Desarrollo de Software,5,3,75.99,Aceptable
2020-11-15,2020-11,2020,46,Q4,Gestión de Configuración,11,8,76.66,Aceptable
2020-11-15,2020-11,2020,46,Q4,Aseguramiento de Calidad,11,8,72.85,Aceptable
2020-11-15,2020-11,2020,46,Q4,Gestión de Riesgos,12,8,71.36,Aceptable
2020-11-15,2020-11,2020,46,Q4,Gestión de Proveedores,12,8,74.62,Aceptable
2020-11-15,2020-11,2020,46,Q4,Medición y Análisis,13,9,72.31,Aceptable
2020-11-15,2020-11,2020,46,Q4,Mejora de Procesos,9,6,71.87,Aceptable
2020-11-15,2020-11,2020,46,Q4,Gestión de Recursos Humanos,5,3,69.66,Riesgo Alto
2020-11-22,2020-11,2020,47,Q4,Gestión de Proyectos,9,7,79.4,Aceptable
2020-11-22,2020-11,2020,47,Q4,Gestión de Requisitos,5,3,75.87,Aceptable
2020-11-22,2020-11,2020,47,Q4,Desarrollo de Software,14,9,69.77,Riesgo Alto
2020-11-22,2020-11,2020,47,Q4,Gestión de Configuración,5,3,77.72,Aceptable
2020-11-22,2020-11,2020,47,Q4,Aseguramiento de Calidad,10,7,79.57,Aceptable
2020-11-22,2020-11,2020,47,Q4,Gestión de Riesgos,6,4,76.06,Aceptable
2020-11-22,2020-11,2020,47,Q4,Gestión de Proveedores,11,8,78.25,Aceptable
2020-11-22,2020-11,2020,47,Q4,Medición y Análisis,7,5,76.71,Aceptable
2020-11-22,2020-11,2020,47,Q4,Mejora de Procesos,7,5,77.24,Aceptable
2020-11-22,2020-11,2020,47,Q4,Gestión de Recursos Humanos,10,7,77.99,Aceptable
2020-11-29,2020-11,2020,48,Q4,Gestión de Proyectos,12,9,77.36,Aceptable
2020-11-29,2020-11,2020,48,Q4,Gestión de Requisitos,13,9,76.51,Aceptable
2020-11-29,2020-11,2020,48,Q4,Desarrollo de Software,10,7,76.66,Aceptable
2020-11-29,2020-11,2020,48,Q4,Gestión de Configuración,11,8,73.12,Aceptable
2020-11-29,2020-11,2020,48,Q4,Aseguramiento de Calidad,12,8,71.46,Aceptable
2020-11-29,2020-11,2020,48,Q4,Gestión de Riesgos,14,10,71.9,Aceptable
2020-11-29,2020-11,2020,48,Q4,Gestión de Proveedores,14,9,70.47,Aceptable
2020-11-29,2020-11,2020,48,Q4,Medición y Análisis,9,6,71.91,Aceptable
2020-11-29,2020-11,2020,48,Q4,Mejora de Procesos,6,4,72.94,Aceptable
2020-11-29,2020-11,2020,48,Q4,Gestión de Recursos Humanos,9,6,76.32,Aceptable
2020-12-06,2020-12,2020,49,Q4,Gestión de Proyectos,10,7,78.74,Aceptable
2020-12-06,2020-12,2020,49,Q4,Gestión de Requisitos,13,10,79.28,Aceptable
2020-12-06,2020-12,2020,49,Q4,Desarrollo de Software,14,10,75.72,Aceptable
2020-12-06,2020-12,2020,49,Q4,Gestión de Configuración,8,6,79.19,Aceptable
2020-12-06,2020-12,2020,49,Q4,Aseguramiento de Calidad,5,3,70.95,Aceptable
2020-12-06,2020-12,2020,49,Q4,Gestión de Riesgos,10,7,71.87,Aceptable
2020-12-06,2020-12,2020,49,Q4,Gestión de Proveedores,8,5,72.15,Aceptable
2020-12-06,2020-12,2020,49,Q4,Medición y Análisis,13,9,74.92,Aceptable
2020-12-06,2020-12,2020,49,Q4,Mejora de Procesos,10,7,74.84,Aceptable
2020-12-06,2020-12,2020,49,Q4,Gestión de Recursos Humanos,11,8,74.17,Aceptable
2020-12-13,2020-12,2020,50,Q4,Gestión de Proyectos,6,4,73.4,Aceptable
2020-12-13,2020-12,2020,50,Q4,Gestión de Requisitos,9,6,74.76,Aceptable
2020-12-13,2020-12,2020,50,Q4,Desarrollo de Software,13,10,79.82,Aceptable
2020-12-13,2020-12,2020,50,Q4,Gestión de Configuración,6,4,78.57,Aceptable
2020-12-13,2020-12,2020,50,Q4,Aseguramiento de Calidad,10,7,70.79,Aceptable
2020-12-13,2020-12,2020,50,Q4,Gestión de Riesgos,12,9,75.67,Aceptable
2020-12-13,2020-12,2020,50,Q4,Gestión de Proveedores,6,4,74.94,Aceptable
2020-12-13,2020-12,2020,50,Q4,Medición y Análisis,14,10,76.82,Aceptable
2020-12-13,2020-12,2020,50,Q4,Mejora de Procesos,13,10,79.02,Aceptable
2020-12-13,2020-12,2020,50,Q4,Gestión de Recursos Humanos,12,9,79.54,Aceptable
2020-12-20,2020-12,2020,51,Q4,Gestión de Proyectos,14,10,74.93,Aceptable
2020-12-20,2020-12,2020,51,Q4,Gestión de Requisitos,7,5,76.62,Aceptable
2020-12-20,2020-12,2020,51,Q4,Desarrollo de Software,12,9,78.91,Aceptable
2020-12-20,2020-12,2020,51,Q4,Gestión de Configuración,11,8,74.16,Aceptable
2020-12-20,2020-12,2020,51,Q4,Aseguramiento de Calidad,11,7,71.18,Aceptable
2020-12-20,2020-12,2020,51,Q4,Gestión de Riesgos,8,5,71.26,Aceptable
2020-12-20,2020-12,2020,51,Q4,Gestión de Proveedores,12,9,78.82,Aceptable
2020-12-20,2020-12,2020,51,Q4,Medición y Análisis,10,7,71.49,Aceptable
2020-12-20,2020-12,2020,51,Q4,Mejora de Procesos,14,9,70.34,Aceptable
2020-12-20,2020-12,2020,51,Q4,Gestión de Recursos Humanos,11,8,75.2,Aceptable
2020-12-27,2020-12,2020,52,Q4,Gestión de Proyectos,9,7,78.52,Aceptable
2020-12-27,2020-12,2020,52,Q4,Gestión de Requisitos,10,7,75.26,Aceptable
2020-12-27,2020-12,2020,52,Q4,Desarrollo de Software,6,4,79.34,Aceptable
2020-12-27,2020-12,2020,52,Q4,Gestión de Configuración,14,10,76.01,Aceptable
2020-12-27,2020-12,2020,52,Q4,Aseguramiento de Calidad,13,9,74.78,Aceptable
2020-12-27,2020-12,2020,52,Q4,Gestión de Riesgos,13,10,77.91,Aceptable
2020-12-27,2020-12,2020,52,Q4,Gestión de Proveedores,7,5,80.03,Aceptable
2020-12-27,2020-12,2020,52,Q4,Medición y Análisis,13,9,70.71,Aceptable
2020-12-27,2020-12,2020,52,Q4,Mejora de Procesos,6,4,72.89,Aceptable
2020-12-27,2020-12,2020,52,Q4,Gestión de Recursos Humanos,8,6,77.55,Aceptable
2021-01-03,2021-01,2021,53,Q1,Gestión de Proyectos,10,7,76.91,Aceptable
2021-01-03,2021-01,2021,53,Q1,Gestión de Requisitos,10,7,74.09,Aceptable
2021-01-03,2021-01,2021,53,Q1,Desarrollo de Software,5,3,73.54,Aceptable
2021-01-03,2021-01,2021,53,Q1,Gestión de Configuración,14,10,71.63,Aceptable
2021-01-03,2021-01,2021,53,Q1,Aseguramiento de Calidad,12,9,77.72,Aceptable
2021-01-03,2021-01,2021,53,Q1,Gestión de Riesgos,10,7,77.72,Aceptable
2021-01-03,2021-01,2021,53,Q1,Gestión de Proveedores,12,8,72.26,Aceptable
2021-01-03,2021-01,2021,53,Q1,Medición y Análisis,5,3,75.0,Aceptable
2021-01-03,2021-01,2021,53,Q1,Mejora de Procesos,10,7,71.48,Aceptable
2021-01-03,2021-01,2021,53,Q1,Gestión de Recursos Humanos,11,8,75.9,Aceptable
2021-01-10,2021-01,2021,1,Q1,Gestión de Proyectos,8,5,74.01,Aceptable
2021-01-10,2021-01,2021,1,Q1,Gestión de Requisitos,5,3,71.62,Aceptable
2021-01-10,2021-01,2021,1,Q1,Desarrollo de Software,9,7,79.54,Aceptable
2021-01-10,2021-01,2021,1,Q1,Gestión de Configuración,13,9,70.39,Aceptable
2021-01-10,2021-01,2021,1,Q1,Aseguramiento de Calidad,10,7,71.89,Aceptable
2021-01-10,2021-01,2021,1,Q1,Gestión de Riesgos,8,5,74.75,Aceptable
2021-01-10,2021-01,2021,1,Q1,Gestión de Proveedores,10,7,79.43,Aceptable
2021-01-10,2021-01,2021,1,Q1,Medición y Análisis,10,7,77.47,Aceptable
2021-01-10,2021-01,2021,1,Q1,Mejora de Procesos,8,5,71.05,Aceptable
2021-01-10,2021-01,2021,1,Q1,Gestión de Recursos Humanos,14,10,72.19,Aceptable
2021-01-17,2021-01,2021,2,Q1,Gestión de Proyectos,6,4,77.64,Aceptable
2021-01-17,2021-01,2021,2,Q1,Gestión de Requisitos,7,5,76.23,Aceptable
2021-01-17,2021-01,2021,2,Q1,Desarrollo de Software,10,7,72.25,Aceptable
2021-01-17,2021-01,2021,2,Q1,Gestión de Configuración,7,4,70.55,Aceptable
2021-01-17,2021-01,2021,2,Q1,Aseguramiento de Calidad,8,5,71.12,Aceptable
2021-01-17,2021-01,2021,2,Q1,Gestión de Riesgos,7,5,77.01,Aceptable
2021-01-17,2021-01,2021,2,Q1,Gestión de Proveedores,8,5,74.11,Aceptable
2021-01-17,2021-01,2021,2,Q1,Medición y Análisis,5,3,73.72,Aceptable
2021-01-17,2021-01,2021,2,Q1,Mejora de Procesos,8,5,74.13,Aceptable
2021-01-17,2021-01,2021,2,Q1,Gestión de Recursos Humanos,9,6,71.84,Aceptable
2021-01-24,2021-01,2021,3,Q1,Gestión de Proyectos,11,8,74.95,Aceptable
2021-01-24,2021-01,2021,3,Q1,Gestión de Requisitos,12,9,78.27,Aceptable
2021-01-24,2021-01,2021,3,Q1,Desarrollo de Software,14,11,78.85,Aceptable
2021-01-24,2021-01,2021,3,Q1,Gestión de Configuración,10,7,72.4,Aceptable
2021-01-24,2021-01,2021,3,Q1,Aseguramiento de Calidad,6,4,77.34,Aceptable
2021-01-24,2021-01,2021,3,Q1,Gestión de Riesgos,9,6,71.15,Aceptable
2021-01-24,2021-01,2021,3,Q1,Gestión de Proveedores,10,7,70.6,Aceptable
2021-01-24,2021-01,2021,3,Q1,Medición y Análisis,8,5,71.14,Aceptable
2021-01-24,2021-01,2021,3,Q1,Mejora de Procesos,8,6,76.84,Aceptable
2021-01-24,2021-01,2021,3,Q1,Gestión de Recursos Humanos,5,3,78.22,Aceptable
2021-01-31,2021-01,2021,4,Q1,Gestión de Proyectos,12,9,78.9,Aceptable
2021-01-31,2021-01,2021,4,Q1,Gestión de Requisitos,14,10,76.96,Aceptable
2021-01-31,2021-01,2021,4,Q1,Desarrollo de Software,7,5,75.33,Aceptable
2021-01-31,2021-01,2021,4,Q1,Gestión de Configuración,14,11,78.71,Aceptable
2021-01-31,2021-01,2021,4,Q1,Aseguramiento de Calidad,14,10,77.15,Aceptable
2021-01-31,2021-01,2021,4,Q1,Gestión de Riesgos,8,5,72.52,Aceptable
2021-01-31,2021-01,2021,4,Q1,Gestión de Proveedores,11,8,73.48,Aceptable
2021-01-31,2021-01,2021,4,Q1,Medición y Análisis,14,10,75.04,Aceptable
2021-01-31,2021-01,2021,4,Q1,Mejora de Procesos,7,5,77.72,Aceptable
2021-01-31,2021-01,2021,4,Q1,Gestión de Recursos Humanos,9,6,76.5,Aceptable
2021-02-07,2021-02,2021,5,Q1,Gestión de Proyectos,7,5,75.31,Aceptable
2021-02-07,2021-02,2021,5,Q1,Gestión de Requisitos,13,9,72.79,Aceptable
2021-02-07,2021-02,2021,5,Q1,Desarrollo de Software,10,7,72.9,Aceptable
2021-02-07,2021-02,2021,5,Q1,Gestión de Configuración,13,10,77.99,Aceptable
2021-02-07,2021-02,2021,5,Q1,Aseguramiento de Calidad,11,8,80.09,Aceptable
2021-02-07,2021-02,2021,5,Q1,Gestión de Riesgos,14,11,80.33,Aceptable
2021-02-07,2021-02,2021,5,Q1,Gestión de Proveedores,7,5,78.33,Aceptable
2021-02-07,2021-02,2021,5,Q1,Medición y Análisis,12,9,76.56,Aceptable
2021-02-07,2021-02,2021,5,Q1,Mejora de Procesos,5,3,72.17,Aceptable
2021-02-07,2021-02,2021,5,Q1,Gestión de Recursos Humanos,6,4,79.67,Aceptable
2021-02-14,2021-02,2021,6,Q1,Gestión de Proyectos,13,10,78.17,Aceptable
2021-02-14,2021-02,2021,6,Q1,Gestión de Requisitos,6,4,77.5,Aceptable
2021-02-14,2021-02,2021,6,Q1,Desarrollo de Software,6,4,74.68,Aceptable
2021-02-14,2021-02,2021,6,Q1,Gestión de Configuración,5,3,76.49,Aceptable
2021-02-14,2021-02,2021,6,Q1,Aseguramiento de Calidad,10,7,76.47,Aceptable
2021-02-14,2021-02,2021,6,Q1,Gestión de Riesgos,5,3,72.16,Aceptable
2021-02-14,2021-02,2021,6,Q1,Gestión de Proveedores,5,3,73.59,Aceptable
2021-02-14,2021-02,2021,6,Q1,Medición y Análisis,8,6,78.45,Aceptable
2021-02-14,2021-02,2021,6,Q1,Mejora de Procesos,13,10,78.62,Aceptable
2021-02-14,2021-02,2021,6,Q1,Gestión de Recursos Humanos,6,4,71.08,Aceptable
2021-02-21,2021-02,2021,7,Q1,Gestión de Proyectos,13,9,76.68,Aceptable
2021-02-21,2021-02,2021,7,Q1,Gestión de Requisitos,5,3,72.52,Aceptable
2021-02-21,2021-02,2021,7,Q1,Desarrollo de Software,11,8,77.45,Aceptable
2021-02-21,2021-02,2021,7,Q1,Gestión de Configuración,11,8,79.63,Aceptable
2021-02-21,2021-02,2021,7,Q1,Aseguramiento de Calidad,9,6,76.86,Aceptable
2021-02-21,2021-02,2021,7,Q1,Gestión de Riesgos,12,8,73.53,Aceptable
2021-02-21,2021-02,2021,7,Q1,Gestión de Proveedores,12,8,72.4,Aceptable
