fecha,servicio,disponibilidad_porcentaje,tiempo_operativo_horas,tiempo_indisponible_horas,estado
2020-02-16,Plataforma de Pagos,99.6483,23.9156,0.0844,Aceptable
2020-02-16,Sistema Aduanero,95.6594,22.9582,1.0418,Riesgo Alto
2020-02-16,BI y Reportes,99.0897,23.7815,0.2185,Aceptable
2020-02-16,Infraestructura,99.4286,23.8629,0.1371,Aceptable
2020-02-17,Sistema Tributario,98.634,23.6722,0.3278,Riesgo Alto
2020-02-17,Portal Web,99.6288,23.9109,0.0891,Aceptable
2020-02-17,API de Servicios,99.2613,23.8227,0.1773,Aceptable
2020-02-17,Sistema de Facturación,99.7141,23.9314,0.0686,Aceptable
2020-02-17,Plataforma de Pagos,92.1895,22.1255,1.8745,Riesgo Alto
2020-02-17,Sistema Aduanero,99.2357,23.8166,0.1834,Aceptable
2020-02-17,BI y Reportes,98.6752,23.6821,0.3179,Riesgo Alto
2020-02-17,Infraestructura,98.9745,23.7539,0.2461,Riesgo Alto
2020-02-18,Sistema Tributario,99.0674,23.7762,0.2238,Aceptable
2020-02-18,Portal Web,99.4932,23.8784,0.1216,Aceptable
2020-02-18,API de Servicios,99.8497,23.9639,0.0361,Aceptable
2020-02-18,Sistema de Facturación,99.5645,23.8955,0.1045,Aceptable
2020-02-18,Plataforma de Pagos,92.1788,22.1229,1.8771,Riesgo Alto
2020-02-18,Sistema Aduanero,99.3169,23.836,0.164,Aceptable
2020-02-18,BI y Reportes,99.0323,23.7677,0.2323,Aceptable
2020-02-18,Infraestructura,99.2487,23.8197,0.1803,Aceptable
2020-02-19,Sistema Tributario,92.6642,22.2394,1.7606,Riesgo Alto
2020-02-19,Portal Web,99.6772,23.9225,0.0775,Aceptable
2020-02-19,API de Servicios,99.6628,23.9191,0.0809,Aceptable
2020-02-19,Sistema de Facturación,99.6503,23.9161,0.0839,Aceptable
2020-02-19,Plataforma de Pagos,99.4713,23.8731,0.1269,Aceptable
2020-02-19,Sistema Aduanero,99.2454,23.8189,0.1811,Aceptable
2020-02-19,BI y Reportes,99.5588,23.8941,0.1059,Aceptable
2020-02-19,Infraestructura,99.2872,23.8289,0.1711,Aceptable
2020-02-20,Sistema Tributario,98.9011,23.7363,0.2637,Riesgo Alto
2020-02-20,Portal Web,98.8752,23.73,0.27,Riesgo Alto
2020-02-20,API de Servicios,98.7343,23.6962,0.3038,Riesgo Alto
2020-02-20,Sistema de Facturación,99.3506,23.8441,0.1559,Aceptable
2020-02-20,Plataforma de Pagos,99.6898,23.9256,0.0744,Aceptable
2020-02-20,Sistema Aduanero,98.7808,23.7074,0.2926,Riesgo Alto
2020-02-20,BI y Reportes,99.5623,23.895,0.105,Aceptable
2020-02-20,Infraestructura,98.7992,23.7118,0.2882,Riesgo Alto
2020-02-21,Sistema Tributario,98.675,23.682,0.318,Riesgo Alto
2020-02-21,Portal Web,94.3373,22.641,1.359,Riesgo Alto
2020-02-21,API de Servicios,99.5025,23.8806,0.1194,Aceptable
2020-02-21,Sistema de Facturación,99.1237,23.7897,0.2103,Aceptable
2020-02-21,Plataforma de Pagos,99.2556,23.8213,0.1787,Aceptable
2020-02-21,Sistema Aduanero,98.7356,23.6965,0.3035,Riesgo Alto
2020-02-21,BI y Reportes,99.2123,23.811,0.189,Aceptable
2020-02-21,Infraestructura,99.5875,23.901,0.099,Aceptable
2020-02-22,Sistema Tributario,99.0535,23.7728,0.2272,Aceptable
2020-02-22,Portal Web,98.8541,23.725,0.275,Riesgo Alto
2020-02-22,API de Servicios,99.1864,23.8047,0.1953,Aceptable
2020-02-22,Sistema de Facturación,99.6093,23.9062,0.0938,Aceptable
2020-02-22,Plataforma de Pagos,99.3595,23.8463,0.1537,Aceptable
2020-02-22,Sistema Aduanero,98.6577,23.6779,0.3221,Riesgo Alto
2020-02-22,BI y Reportes,99.588,23.9011,0.0989,Aceptable
2020-02-22,Infraestructura,98.6458,23.675,0.325,Riesgo Alto
2020-02-23,Sistema Tributario,99.2355,23.8165,0.1835,Aceptable
2020-02-23,Portal Web,98.759,23.7022,0.2978,Riesgo Alto
2020-02-23,API de Servicios,99.0454,23.7709,0.2291,Aceptable
2020-02-23,Sistema de Facturación,99.1005,23.7841,0.2159,Aceptable
2020-02-23,Plataforma de Pagos,98.8096,23.7143,0.2857,Riesgo Alto
2020-02-23,Sistema Aduanero,99.7391,23.9374,0.0626,Aceptable
2020-02-23,BI y Reportes,98.9614,23.7507,0.2493,Riesgo Alto
2020-02-23,Infraestructura,99.6501,23.916,0.084,Aceptable
2020-02-24,Sistema Tributario,98.6456,23.6749,0.3251,Riesgo Alto
2020-02-24,Portal Web,98.6132,23.6672,0.3328,Riesgo Alto
2020-02-24,API de Servicios,99.1147,23.7875,0.2125,Aceptable
2020-02-24,Sistema de Facturación,98.8092,23.7142,0.2858,Riesgo Alto
2020-02-24,Plataforma de Pagos,99.8916,23.974,0.026,Aceptable
2020-02-24,Sistema Aduanero,99.2583,23.822,0.178,Aceptable
2020-02-24,BI y Reportes,99.7932,23.9504,0.0496,Aceptable
2020-02-24,Infraestructura,99.6401,23.9136,0.0864,Aceptable
2020-02-25,Sistema Tributario,99.8874,23.973,0.027,Aceptable
2020-02-25,Portal Web,99.1938,23.8065,0.1935,Aceptable
2020-02-25,API de Servicios,99.2133,23.8112,0.1888,Aceptable
2020-02-25,Sistema de Facturación,99.4721,23.8733,0.1267,Aceptable
2020-02-25,Plataforma de Pagos,99.0024,23.7606,0.2394,Aceptable
2020-02-25,Sistema Aduanero,99.3202,23.8368,0.1632,Aceptable
2020-02-25,BI y Reportes,98.67,23.6808,0.3192,Riesgo Alto
2020-02-25,Infraestructura,99.734,23.9362,0.0638,Aceptable
2020-02-26,Sistema Tributario,99.9102,23.9785,0.0215,Alta
2020-02-26,Portal Web,98.7026,23.6886,0.3114,Riesgo Alto
2020-02-26,API de Servicios,99.0799,23.7792,0.2208,Aceptable
2020-02-26,Sistema de Facturación,99.2703,23.8249,0.1751,Aceptable
2020-02-26,Plataforma de Pagos,99.117,23.7881,0.2119,Aceptable
2020-02-26,Sistema Aduanero,99.3074,23.8338,0.1662,Aceptable
2020-02-26,BI y Reportes,99.9,23.976,0.024,Alta
2020-02-26,Infraestructura,99.3027,23.8326,0.1674,Aceptable
2020-02-27,Sistema Tributario,99.4056,23.8574,0.1426,Aceptable
2020-02-27,Portal Web,98.9293,23.743,0.257,Riesgo Alto
2020-02-27,API de Servicios,99.7566,23.9416,0.0584,Aceptable
2020-02-27,Sistema de Facturación,99.896,23.975,0.025,Aceptable
2020-02-27,Plataforma de Pagos,98.8891,23.7334,0.2666,Riesgo Alto
2020-02-27,Sistema Aduanero,99.5891,23.9014,0.0986,Aceptable
2020-02-27,BI y Reportes,98.6448,23.6748,0.3252,Riesgo Alto
2020-02-27,Infraestructura,99.0967,23.7832,0.2168,Aceptable
2020-02-28,Sistema Tributario,99.2062,23.8095,0.1905,Aceptable
2020-02-28,Portal Web,99.117,23.7881,0.2119,Aceptable
2020-02-28,API de Servicios,99.0731,23.7775,0.2225,Aceptable
2020-02-28,Sistema de Facturación,98.9909,23.7578,0.2422,Riesgo Alto
2020-02-28,Plataforma de Pagos,99.748,23.9395,0.0605,Aceptable
2020-02-28,Sistema Aduanero,99.8175,23.9562,0.0438,Aceptable
2020-02-28,BI y Reportes,99.8042,23.953,0.047,Aceptable
2020-02-28,Infraestructura,99.3439,23.8425,0.1575,Aceptable
2020-02-29,Sistema Tributario,98.9725,23.7534,0.2466,Riesgo Alto
2020-02-29,Portal Web,98.924,23.7418,0.2582,Riesgo Alto
2020-02-29,API de Servicios,99.6088,23.9061,0.0939,Aceptable
2020-02-29,Sistema de Facturación,99.7163,23.9319,0.0681,Aceptable
2020-02-29,Plataforma de Pagos,99.2716,23.8252,0.1748,Aceptable
2020-02-29,Sistema Aduanero,99.4878,23.8771,0.1229,Aceptable
2020-02-29,BI y Reportes,99.5318,23.8876,0.1124,Aceptable
2020-02-29,Infraestructura,98.8603,23.7265,0.2735,Riesgo Alto
2020-03-01,Sistema Tributario,92.7518,22.2604,1.7396,Riesgo Alto
2020-03-01,Portal Web,98.9712,23.7531,0.2469,Riesgo Alto
2020-03-01,API de Servicios,99.7781,23.9468,0.0532,Aceptable
2020-03-01,Sistema de Facturación,99.3023,23.8326,0.1674,Aceptable
2020-03-01,Plataforma de Pagos,98.9146,23.7395,0.2605,Riesgo Alto
2020-03-01,Sistema Aduanero,99.4015,23.8564,0.1436,Aceptable
2020-03-01,BI y Reportes,99.2688,23.8245,0.1755,Aceptable
2020-03-01,Infraestructura,99.5229,23.8855,0.1145,Aceptable
2020-03-02,Sistema Tributario,99.4884,23.8772,0.1228,Aceptable
2020-03-02,Portal Web,98.6602,23.6784,0.3216,Riesgo Alto
2020-03-02,API de Servicios,99.5085,23.882,0.118,Aceptable
2020-03-02,Sistema de Facturación,98.7745,23.7059,0.2941,Riesgo Alto
2020-03-02,Plataforma de Pagos,98.5454,23.6509,0.3491,Riesgo Alto
2020-03-02,Sistema Aduanero,98.9522,23.7485,0.2515,Riesgo Alto
2020-03-02,BI y Reportes,98.6748,23.682,0.318,Riesgo Alto
2020-03-02,Infraestructura,99.5525,23.8926,0.1074,Aceptable
2020-03-03,Sistema Tributario,99.2739,23.8257,0.1743,Aceptable
2020-03-03,Portal Web,93.0838,22.3401,1.6599,Riesgo Alto
2020-03-03,API de Servicios,99.4389,23.8653,0.1347,Aceptable
2020-03-03,Sistema de Facturación,99.3546,23.8451,0.1549,Aceptable
2020-03-03,Plataforma de Pagos,99.908,23.9779,0.0221,Alta
2020-03-03,Sistema Aduanero,99.8711,23.9691,0.0309,Aceptable
2020-03-03,BI y Reportes,99.7588,23.9421,0.0579,Aceptable
2020-03-03,Infraestructura,99.4178,23.8603,0.1397,Aceptable
2020-03-04,Sistema Tributario,98.7332,23.696,0.304,Riesgo Alto
2020-03-04,Portal Web,98.5761,23.6583,0.3417,Riesgo Alto
2020-03-04,API de Servicios,99.8357,23.9606,0.0394,Aceptable
2020-03-04,Sistema de Facturación,98.5946,23.6627,0.3373,Riesgo Alto
2020-03-04,Plataforma de Pagos,99.7334,23.936,0.064,Aceptable
2020-03-04,Sistema Aduanero,99.0155,23.7637,0.2363,Aceptable
2020-03-04,BI y Reportes,98.6713,23.6811,0.3189,Riesgo Alto
2020-03-04,Infraestructura,99.6287,23.9109,0.0891,Aceptable
2020-03-05,Sistema Tributario,99.7069,23.9297,0.0703,Aceptable
2020-03-05,Portal Web,99.8348,23.9604,0.0396,Aceptable
2020-03-05,API de Servicios,97.939,23.5054,0.4946,Riesgo Alto
2020-03-05,Sistema de Facturación,99.1993,23.8078,0.1922,Aceptable
2020-03-05,Plataforma de Pagos,99.3931,23.8543,0.1457,Aceptable
2020-03-05,Sistema Aduanero,99.6774,23.9226,0.0774,Aceptable
2020-03-05,BI y Reportes,98.8431,23.7223,0.2777,Riesgo Alto
2020-03-05,Infraestructura,99.6883,23.9252,0.0748,Aceptable
2020-03-06,Sistema Tributario,99.9423,23.9862,0.0138,Alta
2020-03-06,Portal Web,98.813,23.7151,0.2849,Riesgo Alto
2020-03-06,API de Servicios,93.9285,22.5428,1.4572,Riesgo Alto
2020-03-06,Sistema de Facturación,99.6071,23.9057,0.0943,Aceptable
2020-03-06,Plataforma de Pagos,98.9004,23.7361,0.2639,Riesgo Alto
2020-03-06,Sistema Aduanero,99.3172,23.8361,0.1639,Aceptable
2020-03-06,BI y Reportes,99.5825,23.8998,0.1002,Aceptable
2020-03-06,Infraestructura,99.4155,23.8597,0.1403,Aceptable
2020-03-07,Sistema Tributario,99.1272,23.7905,0.2095,Aceptable
2020-03-07,Portal Web,99.7824,23.9478,0.0522,Aceptable
2020-03-07,API de Servicios,99.4856,23.8765,0.1235,Aceptable
2020-03-07,Sistema de Facturación,99.1896,23.8055,0.1945,Aceptable
2020-03-07,Plataforma de Pagos,98.9687,23.7525,0.2475,Riesgo Alto
2020-03-07,Sistema Aduanero,99.5915,23.902,0.098,Aceptable
2020-03-07,BI y Reportes,99.5532,23.8928,0.1072,Aceptable
2020-03-07,Infraestructura,99.2935,23.8304,0.1696,Aceptable
2020-03-08,Sistema Tributario,99.915,23.9796,0.0204,Alta
2020-03-08,Portal Web,98.8011,23.7123,0.2877,Riesgo Alto
2020-03-08,API de Servicios,98.7535,23.7008,0.2992,Riesgo Alto
2020-03-08,Sistema de Facturación,98.7178,23.6923,0.3077,Riesgo Alto
2020-03-08,Plataforma de Pagos,98.7183,23.6924,0.3076,Riesgo Alto
2020-03-08,Sistema Aduanero,99.3193,23.8366,0.1634,Aceptable
2020-03-08,BI y Reportes,98.7035,23.6888,0.3112,Riesgo Alto
2020-03-08,Infraestructura,99.5223,23.8853,0.1147,Aceptable
2020-03-09,Sistema Tributario,98.8568,23.7256,0.2744,Riesgo Alto
2020-03-09,Portal Web,99.1058,23.7854,0.2146,Aceptable
2020-03-09,API de Servicios,98.7233,23.6936,0.3064,Riesgo Alto
2020-03-09,Sistema de Facturación,99.9133,23.9792,0.0208,Alta
2020-03-09,Plataforma de Pagos,99.6211,23.9091,0.0909,Aceptable
2020-03-09,Sistema Aduanero,99.0533,23.7728,0.2272,Aceptable
2020-03-09,BI y Reportes,98.8897,23.7335,0.2665,Riesgo Alto
2020-03-09,Infraestructura,99.7798,23.9471,0.0529,Aceptable
2020-03-10,Sistema Tributario,98.6458,23.675,0.325,Riesgo Alto
2020-03-10,Portal Web,99.9197,23.9807,0.0193,Alta
2020-03-10,API de Servicios,99.5044,23.8811,0.1189,Aceptable
2020-03-10,Sistema de Facturación,99.0167,23.764,0.236,Aceptable
2020-03-10,Plataforma de Pagos,99.7416,23.938,0.062,Aceptable
2020-03-10,Sistema Aduanero,98.9305,23.7433,0.2567,Riesgo Alto
2020-03-10,BI y Reportes,99.0195,23.7647,0.2353,Aceptable
2020-03-10,Infraestructura,99.5992,23.9038,0.0962,Aceptable
2020-03-11,Sistema Tributario,98.8979,23.7355,0.2645,Riesgo Alto
2020-03-11,Portal Web,99.9147,23.9795,0.0205,Alta
2020-03-11,API de Servicios,99.6742,23.9218,0.0782,Aceptable
2020-03-11,Sistema de Facturación,99.595,23.9028,0.0972,Aceptable
2020-03-11,Plataforma de Pagos,99.9172,23.9801,0.0199,Alta
2020-03-11,Sistema Aduanero,99.0106,23.7625,0.2375,Aceptable
2020-03-11,BI y Reportes,99.6951,23.9268,0.0732,Aceptable
2020-03-11,Infraestructura,99.0437,23.7705,0.2295,Aceptable
2020-03-12,Sistema Tributario,96.8131,23.2351,0.7649,Riesgo Alto
2020-03-12,Portal Web,92.2735,22.1456,1.8544,Riesgo Alto
2020-03-12,API de Servicios,98.9995,23.7599,0.2401,Riesgo Alto
2020-03-12,Sistema de Facturación,99.195,23.8068,0.1932,Aceptable
2020-03-12,Plataforma de Pagos,99.322,23.8373,0.1627,Aceptable
2020-03-12,Sistema Aduanero,99.4495,23.8679,0.1321,Aceptable
2020-03-12,BI y Reportes,99.852,23.9645,0.0355,Aceptable
2020-03-12,Infraestructura,99.5039,23.8809,0.1191,Aceptable
2020-03-13,Sistema Tributario,99.2273,23.8145,0.1855,Aceptable
2020-03-13,Portal Web,98.7476,23.6994,0.3006,Riesgo Alto
2020-03-13,API de Servicios,99.0717,23.7772,0.2228,Aceptable
2020-03-13,Sistema de Facturación,99.7292,23.935,0.065,Aceptable
2020-03-13,Plataforma de Pagos,93.5793,22.459,1.541,Riesgo Alto
2020-03-13,Sistema Aduanero,99.5299,23.8872,0.1128,Aceptable
2020-03-13,BI y Reportes,99.0124,23.763,0.237,Aceptable
2020-03-13,Infraestructura,98.842,23.7221,0.2779,Riesgo Alto
2020-03-14,Sistema Tributario,99.1852,23.8044,0.1956,Aceptable
2020-03-14,Portal Web,99.8843,23.9722,0.0278,Aceptable
2020-03-14,API de Servicios,99.2818,23.8276,0.1724,Aceptable
2020-03-14,Sistema de Facturación,98.731,23.6954,0.3046,Riesgo Alto
2020-03-14,Plataforma de Pagos,99.4755,23.8741,0.1259,Aceptable
2020-03-14,Sistema Aduanero,99.6839,23.9241,0.0759,Aceptable
2020-03-14,BI y Reportes,99.1292,23.791,0.209,Aceptable
2020-03-14,Infraestructura,98.6481,23.6756,0.3244,Riesgo Alto
2020-03-15,Sistema Tributario,99.2688,23.8245,0.1755,Aceptable
2020-03-15,Portal Web,99.432,23.8637,0.1363,Aceptable
2020-03-15,API de Servicios,98.9337,23.7441,0.2559,Riesgo Alto
2020-03-15,Sistema de Facturación,98.7981,23.7116,0.2884,Riesgo Alto
2020-03-15,Plataforma de Pagos,99.6662,23.9199,0.0801,Aceptable
2020-03-15,Sistema Aduanero,99.8165,23.956,0.044,Aceptable
2020-03-15,BI y Reportes,99.3531,23.8447,0.1553,Aceptable
2020-03-15,Infraestructura,99.4575,23.8698,0.1302,Aceptable
2020-03-16,Sistema Tributario,99.5525,23.8926,0.1074,Aceptable
2020-03-16,Portal Web,98.9188,23.7405,0.2595,Riesgo Alto
2020-03-16,API de Servicios,99.4088,23.8581,0.1419,Aceptable
2020-03-16,Sistema de Facturación,99.8936,23.9745,0.0255,Aceptable
2020-03-16,Plataforma de Pagos,99.0094,23.7622,0.2378,Aceptable
2020-03-16,Sistema Aduanero,99.7585,23.9421,0.0579,Aceptable
2020-03-16,BI y Reportes,98.9873,23.7569,0.2431,Riesgo Alto
2020-03-16,Infraestructura,99.1113,23.7867,0.2133,Aceptable
2020-03-17,Sistema Tributario,99.9304,23.9833,0.0167,Alta
2020-03-17,Portal Web,98.9433,23.7464,0.2536,Riesgo Alto
2020-03-17,API de Servicios,99.0755,23.7781,0.2219,Aceptable
2020-03-17,Sistema de Facturación,98.6175,23.6682,0.3318,Riesgo Alto
2020-03-17,Plataforma de Pagos,99.9012,23.9763,0.0237,Alta
2020-03-17,Sistema Aduanero,99.5768,23.8984,0.1016,Aceptable
2020-03-17,BI y Reportes,99.3436,23.8425,0.1575,Aceptable
2020-03-17,Infraestructura,98.9443,23.7466,0.2534,Riesgo Alto
2020-03-18,Sistema Tributario,98.836,23.7206,0.2794,Riesgo Alto
2020-03-18,Portal Web,98.8187,23.7165,0.2835,Riesgo Alto
2020-03-18,API de Servicios,99.8113,23.9547,0.0453,Aceptable
2020-03-18,Sistema de Facturación,98.8141,23.7154,0.2846,Riesgo Alto
2020-03-18,Plataforma de Pagos,99.4158,23.8598,0.1402,Aceptable
2020-03-18,Sistema Aduanero,99.2052,23.8092,0.1908,Aceptable
2020-03-18,BI y Reportes,98.7887,23.7093,0.2907,Riesgo Alto
2020-03-18,Infraestructura,99.6042,23.905,0.095,Aceptable
2020-03-19,Sistema Tributario,98.8464,23.7231,0.2769,Riesgo Alto
2020-03-19,Portal Web,94.3286,22.6389,1.3611,Riesgo Alto
2020-03-19,API de Servicios,98.9025,23.7366,0.2634,Riesgo Alto
2020-03-19,Sistema de Facturación,98.8632,23.7272,0.2728,Riesgo Alto
2020-03-19,Plataforma de Pagos,99.7326,23.9358,0.0642,Aceptable
2020-03-19,Sistema Aduanero,98.7112,23.6907,0.3093,Riesgo Alto
2020-03-19,BI y Reportes,98.8008,23.7122,0.2878,Riesgo Alto
2020-03-19,Infraestructura,99.4376,23.865,0.135,Aceptable
2020-03-20,Sistema Tributario,99.057,23.7737,0.2263,Aceptable
2020-03-20,Portal Web,99.86,23.9664,0.0336,Aceptable
2020-03-20,API de Servicios,98.5145,23.6435,0.3565,Riesgo Alto
2020-03-20,Sistema de Facturación,99.078,23.7787,0.2213,Aceptable
2020-03-20,Plataforma de Pagos,99.1326,23.7918,0.2082,Aceptable
2020-03-20,Sistema Aduanero,98.6756,23.6822,0.3178,Riesgo Alto
2020-03-20,BI y Reportes,99.2361,23.8167,0.1833,Aceptable
2020-03-20,Infraestructura,99.9371,23.9849,0.0151,Alta
2020-03-21,Sistema Tributario,99.7612,23.9427,0.0573,Aceptable
2020-03-21,Portal Web,97.6865,23.4448,0.5552,Riesgo Alto
2020-03-21,API de Servicios,94.4862,22.6767,1.3233,Riesgo Alto
2020-03-21,Sistema de Facturación,98.7822,23.7077,0.2923,Riesgo Alto
2020-03-21,Plataforma de Pagos,98.9173,23.7402,0.2598,Riesgo Alto
2020-03-21,Sistema Aduanero,99.493,23.8783,0.1217,Aceptable
2020-03-21,BI y Reportes,99.2875,23.829,0.171,Aceptable
2020-03-21,Infraestructura,99.127,23.7905,0.2095,Aceptable
2020-03-22,Sistema Tributario,99.9056,23.9773,0.0227,Alta
2020-03-22,Portal Web,99.107,23.7857,0.2143,Aceptable
2020-03-22,API de Servicios,99.8518,23.9644,0.0356,Aceptable
2020-03-22,Sistema de Facturación,98.708,23.6899,0.3101,Riesgo Alto
2020-03-22,Plataforma de Pagos,98.7529,23.7007,0.2993,Riesgo Alto
2020-03-22,Sistema Aduanero,99.0445,23.7707,0.2293,Aceptable
2020-03-22,BI y Reportes,99.6457,23.915,0.085,Aceptable
2020-03-22,Infraestructura,95.3891,22.8934,1.1066,Riesgo Alto
2020-03-23,Sistema Tributario,99.5839,23.9001,0.0999,Aceptable
2020-03-23,Portal Web,99.8702,23.9688,0.0312,Aceptable
2020-03-23,API de Servicios,99.4253,23.8621,0.1379,Aceptable
2020-03-23,Sistema de Facturación,99.4459,23.867,0.133,Aceptable
2020-03-23,Plataforma de Pagos,99.0502,23.772,0.228,Aceptable
2020-03-23,Sistema Aduanero,98.9541,23.749,0.251,Riesgo Alto
2020-03-23,BI y Reportes,99.4402,23.8657,0.1343,Aceptable
2020-03-23,Infraestructura,99.7797,23.9471,0.0529,Aceptable
2020-03-24,Sistema Tributario,98.8804,23.7313,0.2687,Riesgo Alto
2020-03-24,Portal Web,98.7569,23.7017,0.2983,Riesgo Alto
2020-03-24,API de Servicios,98.529,23.647,0.353,Riesgo Alto
2020-03-24,Sistema de Facturación,99.4843,23.8762,0.1238,Aceptable
2020-03-24,Plataforma de Pagos,98.6672,23.6801,0.3199,Riesgo Alto
2020-03-24,Sistema Aduanero,98.6434,23.6744,0.3256,Riesgo Alto
2020-03-24,BI y Reportes,98.6829,23.6839,0.3161,Riesgo Alto
2020-03-24,Infraestructura,99.5615,23.8948,0.1052,Aceptable
2020-03-25,Sistema Tributario,98.9067,23.7376,0.2624,Riesgo Alto
2020-03-25,Portal Web,99.8452,23.9628,0.0372,Aceptable
2020-03-25,API de Servicios,98.9772,23.7545,0.2455,Riesgo Alto
2020-03-25,Sistema de Facturación,98.856,23.7254,0.2746,Riesgo Alto
2020-03-25,Plataforma de Pagos,99.7068,23.9296,0.0704,Aceptable
2020-03-25,Sistema Aduanero,99.4853,23.8765,0.1235,Aceptable
2020-03-25,BI y Reportes,98.5561,23.6535,0.3465,Riesgo Alto
2020-03-25,Infraestructura,99.7956,23.9509,0.0491,Aceptable
2020-03-26,Sistema Tributario,99.6316,23.9116,0.0884,Aceptable
2020-03-26,Portal Web,98.9439,23.7465,0.2535,Riesgo Alto
2020-03-26,API de Servicios,99.0572,23.7737,0.2263,Aceptable
2020-03-26,Sistema de Facturación,99.6743,23.9218,0.0782,Aceptable
2020-03-26,Plataforma de Pagos,99.6948,23.9268,0.0732,Aceptable
2020-03-26,Sistema Aduanero,98.9282,23.7428,0.2572,Riesgo Alto
2020-03-26,BI y Reportes,99.0279,23.7667,0.2333,Aceptable
2020-03-26,Infraestructura,99.1482,23.7956,0.2044,Aceptable
2020-03-27,Sistema Tributario,99.7386,23.9373,0.0627,Aceptable
2020-03-27,Portal Web,98.6907,23.6858,0.3142,Riesgo Alto
2020-03-27,API de Servicios,98.8346,23.7203,0.2797,Riesgo Alto
2020-03-27,Sistema de Facturación,99.3575,23.8458,0.1542,Aceptable
2020-03-27,Plataforma de Pagos,99.1941,23.8066,0.1934,Aceptable
2020-03-27,Sistema Aduanero,97.3751,23.37,0.63,Riesgo Alto
2020-03-27,BI y Reportes,99.4455,23.8669,0.1331,Aceptable
2020-03-27,Infraestructura,98.5038,23.6409,0.3591,Riesgo Alto
2020-03-28,Sistema Tributario,99.3533,23.8448,0.1552,Aceptable
2020-03-28,Portal Web,99.6395,23.9135,0.0865,Aceptable
2020-03-28,API de Servicios,99.7428,23.9383,0.0617,Aceptable
2020-03-28,Sistema de Facturación,99.6687,23.9205,0.0795,Aceptable
2020-03-28,Plataforma de Pagos,99.679,23.923,0.077,Aceptable
2020-03-28,Sistema Aduanero,98.9868,23.7568,0.2432,Riesgo Alto
2020-03-28,BI y Reportes,99.4546,23.8691,0.1309,Aceptable
2020-03-28,Infraestructura,99.2164,23.8119,0.1881,Aceptable
2020-03-29,Sistema Tributario,99.7651,23.9436,0.0564,Aceptable
2020-03-29,Portal Web,99.5161,23.8839,0.1161,Aceptable
2020-03-29,API de Servicios,99.5638,23.8953,0.1047,Aceptable
2020-03-29,Sistema de Facturación,99.0866,23.7808,0.2192,Aceptable
2020-03-29,Plataforma de Pagos,99.8601,23.9664,0.0336,Aceptable
2020-03-29,Sistema Aduanero,99.2989,23.8317,0.1683,Aceptable
2020-03-29,BI y Reportes,99.0378,23.7691,0.2309,Aceptable
2020-03-29,Infraestructura,99.0955,23.7829,0.2171,Aceptable
2020-03-30,Sistema Tributario,99.3841,23.8522,0.1478,Aceptable
2020-03-30,Portal Web,99.166,23.7998,0.2002,Aceptable
2020-03-30,API de Servicios,99.5064,23.8815,0.1185,Aceptable
2020-03-30,Sistema de Facturación,99.7986,23.9517,0.0483,Aceptable
2020-03-30,Plataforma de Pagos,99.8796,23.9711,0.0289,Aceptable
2020-03-30,Sistema Aduanero,99.6422,23.9141,0.0859,Aceptable
2020-03-30,BI y Reportes,98.7981,23.7115,0.2885,Riesgo Alto
2020-03-30,Infraestructura,99.5531,23.8927,0.1073,Aceptable
2020-03-31,Sistema Tributario,99.5182,23.8844,0.1156,Aceptable
2020-03-31,Portal Web,98.9527,23.7487,0.2513,Riesgo Alto
2020-03-31,API de Servicios,99.5593,23.8942,0.1058,Aceptable
2020-03-31,Sistema de Facturación,99.5363,23.8887,0.1113,Aceptable
2020-03-31,Plataforma de Pagos,99.6178,23.9083,0.0917,Aceptable
2020-03-31,Sistema Aduanero,98.7972,23.7113,0.2887,Riesgo Alto
2020-03-31,BI y Reportes,99.3123,23.835,0.165,Aceptable
2020-03-31,Infraestructura,99.8091,23.9542,0.0458,Aceptable
2020-04-01,Sistema Tributario,99.1106,23.7865,0.2135,Aceptable
2020-04-01,Portal Web,99.0626,23.775,0.225,Aceptable
2020-04-01,API de Servicios,98.9281,23.7427,0.2573,Riesgo Alto
